site,source_id,league,date,kickoff,home_team,away_team,market,pick,p1,p2,p3,note,scraped_at
whoscored,1980886,Serie A,2026-08-22,17:30,Inter,Monza,1x2,1,,,,,2026-08-22T02:22:42Z
whoscored,1980886,Serie A,2026-08-22,17:30,Inter,Monza,over_under,Under,,,,,2026-08-22T02:22:42Z
whoscored,1980886,Serie A,2026-08-22,17:30,Inter,Monza,btts,No,,,,,2026-08-22T02:22:42Z
whoscored,1980886,Serie A,2026-08-22,17:30,Inter,Monza,correct_score,2 - 0,,,,,2026-08-22T02:22:42Z
whoscored,1980897,Serie A,2026-08-22,17:30,Udinese,Como,1x2,2,,,,1.76,2026-08-22T02:22:42Z
whoscored,1980897,Serie A,2026-08-22,17:30,Udinese,Como,over_under,Under,,,,1.65,2026-08-22T02:22:42Z
whoscored,1980897,Serie A,2026-08-22,17:30,Udinese,Como,btts,No,,,,,2026-08-22T02:22:42Z
whoscored,1980897,Serie A,2026-08-22,17:30,Udinese,Como,correct_score,0 - 1,,,,4.5,2026-08-22T02:22:42Z
whoscored,1980890,Serie A,2026-08-22,19:45,Parma Calcio 1913,Cagliari,1x2,X,,,,,2026-08-22T02:22:42Z
whoscored,1980890,Serie A,2026-08-22,19:45,Parma Calcio 1913,Cagliari,over_under,Under,,,,,2026-08-22T02:22:42Z
whoscored,1980890,Serie A,2026-08-22,19:45,Parma Calcio 1913,Cagliari,btts,Yes,,,,,2026-08-22T02:22:42Z
whoscored,1980890,Serie A,2026-08-22,19:45,Parma Calcio 1913,Cagliari,correct_score,1 - 1,,,,,2026-08-22T02:22:42Z
whoscored,1980882,Serie A,2026-08-22,19:45,Genoa,Napoli,1x2,2,,,,1.85,2026-08-22T02:22:42Z
whoscored,1980882,Serie A,2026-08-22,19:45,Genoa,Napoli,over_under,Over,,,,2.23,2026-08-22T02:22:42Z
whoscored,1980882,Serie A,2026-08-22,19:45,Genoa,Napoli,btts,Yes,,,,,2026-08-22T02:22:42Z
whoscored,1980882,Serie A,2026-08-22,19:45,Genoa,Napoli,correct_score,1 - 2,,,,6.7,2026-08-22T02:22:42Z
whoscored,1980891,Serie A,2026-08-23,17:30,Frosinone,Juventus,1x2,2,,,,1.42,2026-08-22T02:22:42Z
whoscored,1980891,Serie A,2026-08-23,17:30,Frosinone,Juventus,over_under,Under,,,,1.88,2026-08-22T02:22:42Z
whoscored,1980891,Serie A,2026-08-23,17:30,Frosinone,Juventus,btts,No,,,,,2026-08-22T02:22:42Z
whoscored,1980891,Serie A,2026-08-23,17:30,Frosinone,Juventus,correct_score,0 - 2,,,,5.3,2026-08-22T02:22:42Z
whoscored,1980900,Serie A,2026-08-23,17:30,Venezia,Lecce,1x2,X,,,,3,2026-08-22T02:22:42Z
whoscored,1980900,Serie A,2026-08-23,17:30,Venezia,Lecce,over_under,Under,,,,1.55,2026-08-22T02:22:42Z
whoscored,1980900,Serie A,2026-08-23,17:30,Venezia,Lecce,btts,Yes,,,,,2026-08-22T02:22:42Z
whoscored,1980900,Serie A,2026-08-23,17:30,Venezia,Lecce,correct_score,1 - 1,,,,4.7,2026-08-22T02:22:42Z
whoscored,1980894,Serie A,2026-08-23,19:45,Torino,AC Milan,1x2,2,,,,1.73,2026-08-22T02:22:42Z
whoscored,1980894,Serie A,2026-08-23,19:45,Torino,AC Milan,over_under,Over,,,,1.84,2026-08-22T02:22:42Z
whoscored,1980894,Serie A,2026-08-23,19:45,Torino,AC Milan,btts,Yes,,,,,2026-08-22T02:22:42Z
whoscored,1980894,Serie A,2026-08-23,19:45,Torino,AC Milan,correct_score,1 - 2,,,,6.3,2026-08-22T02:22:42Z
whoscored,1980883,Serie A,2026-08-23,19:45,Atalanta,Sassuolo,1x2,X,,,,,2026-08-22T02:22:42Z
whoscored,1980883,Serie A,2026-08-23,19:45,Atalanta,Sassuolo,over_under,Over,,,,,2026-08-22T02:22:42Z
whoscored,1980883,Serie A,2026-08-23,19:45,Atalanta,Sassuolo,btts,Yes,,,,,2026-08-22T02:22:42Z
whoscored,1980883,Serie A,2026-08-23,19:45,Atalanta,Sassuolo,correct_score,2 - 2,,,,,2026-08-22T02:22:42Z
whoscored,1980887,Serie A,2026-08-24,17:30,Bologna,Lazio,1x2,X,,,,2.97,2026-08-22T02:22:42Z
whoscored,1980887,Serie A,2026-08-24,17:30,Bologna,Lazio,over_under,Under,,,,1.57,2026-08-22T02:22:42Z
whoscored,1980887,Serie A,2026-08-24,17:30,Bologna,Lazio,btts,Yes,,,,,2026-08-22T02:22:42Z
whoscored,1980887,Serie A,2026-08-24,17:30,Bologna,Lazio,correct_score,1 - 1,,,,4.75,2026-08-22T02:22:42Z
whoscored,1980879,Serie A,2026-08-24,19:45,Roma,Fiorentina,1x2,1,,,,1.55,2026-08-22T02:22:42Z
whoscored,1980879,Serie A,2026-08-24,19:45,Roma,Fiorentina,over_under,Over,,,,1.79,2026-08-22T02:22:42Z
whoscored,1980879,Serie A,2026-08-24,19:45,Roma,Fiorentina,btts,Yes,,,,,2026-08-22T02:22:42Z
whoscored,1980879,Serie A,2026-08-24,19:45,Roma,Fiorentina,correct_score,2 - 1,,,,6.4,2026-08-22T02:22:42Z
whoscored,1984272,Ligue 1,2026-08-22,16:15,Lens,Auxerre,1x2,1,,,,1.5,2026-08-22T02:22:42Z
whoscored,1984272,Ligue 1,2026-08-22,16:15,Lens,Auxerre,over_under,Under,,,,2.13,2026-08-22T02:22:42Z
whoscored,1984272,Ligue 1,2026-08-22,16:15,Lens,Auxerre,btts,No,,,,,2026-08-22T02:22:42Z
whoscored,1984272,Ligue 1,2026-08-22,16:15,Lens,Auxerre,correct_score,2 - 0,,,,6.2,2026-08-22T02:22:42Z
whoscored,1984070,Ligue 1,2026-08-22,19:45,Toulouse,Lyon,1x2,2,,,,2.55,2026-08-22T02:22:42Z
whoscored,1984070,Ligue 1,2026-08-22,19:45,Toulouse,Lyon,over_under,Over,,,,1.86,2026-08-22T02:22:42Z
whoscored,1984070,Ligue 1,2026-08-22,19:45,Toulouse,Lyon,btts,Yes,,,,,2026-08-22T02:22:42Z
whoscored,1984070,Ligue 1,2026-08-22,19:45,Toulouse,Lyon,correct_score,1 - 2,,,,7.7,2026-08-22T02:22:42Z
whoscored,1984074,Ligue 1,2026-08-22,19:45,Troyes,Paris FC,1x2,2,,,,2.1,2026-08-22T02:22:42Z
whoscored,1984074,Ligue 1,2026-08-22,19:45,Troyes,Paris FC,over_under,Over,,,,1.7,2026-08-22T02:22:42Z
whoscored,1984074,Ligue 1,2026-08-22,19:45,Troyes,Paris FC,btts,Yes,,,,,2026-08-22T02:22:42Z
whoscored,1984074,Ligue 1,2026-08-22,19:45,Troyes,Paris FC,correct_score,1 - 2,,,,6.7,2026-08-22T02:22:42Z
whoscored,1984060,Ligue 1,2026-08-22,19:45,Le Mans,Brest,1x2,2,,,,,2026-08-22T02:22:42Z
whoscored,1984060,Ligue 1,2026-08-22,19:45,Le Mans,Brest,over_under,Under,,,,,2026-08-22T02:22:42Z
whoscored,1984060,Ligue 1,2026-08-22,19:45,Le Mans,Brest,btts,No,,,,,2026-08-22T02:22:42Z
whoscored,1984060,Ligue 1,2026-08-22,19:45,Le Mans,Brest,correct_score,0 - 1,,,,,2026-08-22T02:22:42Z
whoscored,1984062,Ligue 1,2026-08-22,19:45,Nice,Lorient,1x2,X,,,,3.4,2026-08-22T02:22:42Z
whoscored,1984062,Ligue 1,2026-08-22,19:45,Nice,Lorient,over_under,Under,,,,1.84,2026-08-22T02:22:42Z
whoscored,1984062,Ligue 1,2026-08-22,19:45,Nice,Lorient,btts,Yes,,,,,2026-08-22T02:22:42Z
whoscored,1984062,Ligue 1,2026-08-22,19:45,Nice,Lorient,correct_score,1 - 1,,,,5.55,2026-08-22T02:22:42Z
whoscored,1984058,Ligue 1,2026-08-23,14:00,Angers,Lille,1x2,2,,,,1.67,2026-08-22T02:22:42Z
whoscored,1984058,Ligue 1,2026-08-23,14:00,Angers,Lille,over_under,Under,,,,1.76,2026-08-22T02:22:42Z
whoscored,1984058,Ligue 1,2026-08-23,14:00,Angers,Lille,btts,No,,,,,2026-08-22T02:22:42Z
whoscored,1984058,Ligue 1,2026-08-23,14:00,Angers,Lille,correct_score,0 - 2,,,,6.3,2026-08-22T02:22:42Z
