site,source_id,league,date,kickoff,home_team,away_team,market,pick,p1,p2,p3,note,scraped_at
sportytrader,brighton-aston-villa-367361,Premier League,2026-08-23,16:00,Brighton,Aston Villa,over_under,Over,,,,Over 2.5 goals @ 1.73,2026-08-23T05:28:04Z
sportytrader,manchester-city-bournemouth-367378,Premier League,2026-08-23,16:00,Manchester City,Bournemouth,1x2,1,,,,Manchester City wins and BTTS @ 2.6,2026-08-23T05:28:04Z
sportytrader,manchester-city-bournemouth-367378,Premier League,2026-08-23,16:00,Manchester City,Bournemouth,btts,Yes,,,,Manchester City wins and BTTS @ 2.6,2026-08-23T05:28:04Z
sportytrader,newcastle-liverpool-367428,Premier League,2026-08-23,18:30,Newcastle,Liverpool,btts,Yes,,,,BTTS @ 1.48,2026-08-23T05:28:04Z
sportytrader,go-ahead-eagles-ado-the-hague-367115,Eredivisie,2026-08-23,13:15,Go Ahead Eagles,ADO The Hague,1x2,1,,,,Go Ahead Eagles wins @ 1.73,2026-08-23T05:28:04Z
sportytrader,psv-eindhoven-groningen-367129,Eredivisie,2026-08-23,15:30,PSV Eindhoven,Groningen,btts,Yes,,,,BTTS @ 1.48,2026-08-23T05:28:04Z
sportytrader,vitoria-guimaraes-nacional-madeira-367389,Liga Portugal,2026-08-23,17:30,Vitoria SC Guimaraes,Nacional Madeira,btts,Yes,,,,BTTS @ 1.85,2026-08-23T05:28:04Z
sportytrader,cambuur-feyenoord-367194,Eredivisie,2026-08-23,17:45,Cambuur,Feyenoord,1x2,2,,,,Feyenoord wins & over 2.5 goals @ 1.57,2026-08-23T05:28:04Z
sportytrader,cambuur-feyenoord-367194,Eredivisie,2026-08-23,17:45,Cambuur,Feyenoord,over_under,Over,,,,Feyenoord wins & over 2.5 goals @ 1.57,2026-08-23T05:28:04Z
sportytrader,atletico-madrid-villarreal-367493,LaLiga,2026-08-23,18:00,Atletico Madrid,Villarreal,1x2,1,,,,Atletico Madrid wins @ 1.85,2026-08-23T05:28:04Z
sportytrader,le-havre-monaco-367488,Ligue 1,2026-08-23,18:15,Le Havre,Monaco,1x2,2,,,,Monaco wins & BTTS @ 3.25,2026-08-23T05:28:04Z
sportytrader,le-havre-monaco-367488,Ligue 1,2026-08-23,18:15,Le Havre,Monaco,btts,Yes,,,,Monaco wins & BTTS @ 3.25,2026-08-23T05:28:04Z
sportytrader,venezia-lecce-367517,Serie A,2026-08-23,19:30,Venezia,Lecce,1x2,2,,,,Lecce wins @ 4.1,2026-08-23T05:28:04Z
sportytrader,santa-clara-famalicao-367463,Liga Portugal,2026-08-23,20:00,Santa Clara,Famalicao,btts,Yes,,,,BTTS @ 2.1,2026-08-23T05:28:04Z
sportytrader,getafe-racing-santander-367520,LaLiga,2026-08-23,20:30,Getafe,Racing Santander,1x2,1,,,,Getafe wins @ 2.2,2026-08-23T05:28:04Z
sportytrader,atalanta-sassuolo-367531,Serie A,2026-08-23,21:45,Atalanta,Sassuolo,1x2,1,,,,Atalanta wins @ 1.53,2026-08-23T05:28:04Z
sportytrader,turin-ac-milan-367536,Serie A,2026-08-23,21:45,Torino FC,AC Milan,over_under,Over,,,,Milan to win and over 2.5 goals @ 2.75,2026-08-23T05:28:04Z
sportytrader,elche-barcelona-367526,LaLiga,2026-08-23,22:30,Elche,Barcelona,1x2,2,,,,Barcelona to win & BTTS @ 2.62,2026-08-23T05:28:04Z
sportytrader,elche-barcelona-367526,LaLiga,2026-08-23,22:30,Elche,Barcelona,btts,Yes,,,,Barcelona to win & BTTS @ 2.62,2026-08-23T05:28:04Z
