site,source_id,league,date,kickoff,home_team,away_team,market,pick,p1,p2,p3,note,scraped_at
sportsgambler,fulham-vs-chelsea,Premier League,2026-08-24,22:00 - Mon 24 Aug,Fulham,Chelsea,correct_score,2 - 2,,,,Fulham Asian Hcp +0.5 @ 1.98,2026-08-24T06:46:33Z
sportsgambler,fulham-vs-chelsea,Premier League,2026-08-24,22:00 - Mon 24 Aug,Fulham,Chelsea,1x2,X,,,,Fulham Asian Hcp +0.5 @ 1.98,2026-08-24T06:46:33Z
sportsgambler,fulham-vs-chelsea,Premier League,2026-08-24,22:00 - Mon 24 Aug,Fulham,Chelsea,btts,Yes,,,,Fulham Asian Hcp +0.5 @ 1.98,2026-08-24T06:46:33Z
sportsgambler,fulham-vs-chelsea,Premier League,2026-08-24,22:00 - Mon 24 Aug,Fulham,Chelsea,over_under,Over,,,,Fulham Asian Hcp +0.5 @ 1.98,2026-08-24T06:46:33Z
sportsgambler,osasuna-vs-levante,LaLiga,2026-08-24,20:30 - Mon 24 Aug,Osasuna,Levante,correct_score,1 - 1,,,,Both Teams To Score - Yes @ 1.84,2026-08-24T06:46:33Z
sportsgambler,osasuna-vs-levante,LaLiga,2026-08-24,20:30 - Mon 24 Aug,Osasuna,Levante,1x2,X,,,,Both Teams To Score - Yes @ 1.84,2026-08-24T06:46:33Z
sportsgambler,osasuna-vs-levante,LaLiga,2026-08-24,20:30 - Mon 24 Aug,Osasuna,Levante,btts,Yes,,,,Both Teams To Score - Yes @ 1.84,2026-08-24T06:46:33Z
sportsgambler,osasuna-vs-levante,LaLiga,2026-08-24,20:30 - Mon 24 Aug,Osasuna,Levante,over_under,Under,,,,Both Teams To Score - Yes @ 1.84,2026-08-24T06:46:33Z
sportsgambler,malaga-vs-deportivo-la-coruna,LaLiga,2026-08-24,22:30 - Mon 24 Aug,Málaga,Deportivo,correct_score,0 - 1,,,,Deportivo Asian Hcp +0.25 @ 1.72,2026-08-24T06:46:33Z
sportsgambler,malaga-vs-deportivo-la-coruna,LaLiga,2026-08-24,22:30 - Mon 24 Aug,Málaga,Deportivo,1x2,2,,,,Deportivo Asian Hcp +0.25 @ 1.72,2026-08-24T06:46:33Z
sportsgambler,malaga-vs-deportivo-la-coruna,LaLiga,2026-08-24,22:30 - Mon 24 Aug,Málaga,Deportivo,btts,No,,,,Deportivo Asian Hcp +0.25 @ 1.72,2026-08-24T06:46:33Z
sportsgambler,malaga-vs-deportivo-la-coruna,LaLiga,2026-08-24,22:30 - Mon 24 Aug,Málaga,Deportivo,over_under,Under,,,,Deportivo Asian Hcp +0.25 @ 1.72,2026-08-24T06:46:33Z
sportsgambler,valencia-vs-real-betis,LaLiga,2026-08-25,22:00 - Tue 25 Aug,Valencia,Real Betis,correct_score,1 - 1,,,,Both Teams To Score - Yes @ 1.71,2026-08-24T06:46:33Z
sportsgambler,valencia-vs-real-betis,LaLiga,2026-08-25,22:00 - Tue 25 Aug,Valencia,Real Betis,1x2,X,,,,Both Teams To Score - Yes @ 1.71,2026-08-24T06:46:33Z
sportsgambler,valencia-vs-real-betis,LaLiga,2026-08-25,22:00 - Tue 25 Aug,Valencia,Real Betis,btts,Yes,,,,Both Teams To Score - Yes @ 1.71,2026-08-24T06:46:33Z
sportsgambler,valencia-vs-real-betis,LaLiga,2026-08-25,22:00 - Tue 25 Aug,Valencia,Real Betis,over_under,Under,,,,Both Teams To Score - Yes @ 1.71,2026-08-24T06:46:33Z
sportsgambler,bologna-vs-lazio,Serie A,2026-08-24,19:30 - Mon 24 Aug,Bologna,Lazio,correct_score,0 - 1,,,,Lazio Asian Hcp +0.25 @ 1.94,2026-08-24T06:46:33Z
sportsgambler,bologna-vs-lazio,Serie A,2026-08-24,19:30 - Mon 24 Aug,Bologna,Lazio,1x2,2,,,,Lazio Asian Hcp +0.25 @ 1.94,2026-08-24T06:46:33Z
sportsgambler,bologna-vs-lazio,Serie A,2026-08-24,19:30 - Mon 24 Aug,Bologna,Lazio,btts,No,,,,Lazio Asian Hcp +0.25 @ 1.94,2026-08-24T06:46:33Z
sportsgambler,bologna-vs-lazio,Serie A,2026-08-24,19:30 - Mon 24 Aug,Bologna,Lazio,over_under,Under,,,,Lazio Asian Hcp +0.25 @ 1.94,2026-08-24T06:46:33Z
sportsgambler,roma-vs-fiorentina,Serie A,2026-08-24,21:45 - Mon 24 Aug,Roma,Fiorentina,correct_score,2 - 0,,,,Roma Asian Hcp -1 @ 1.97,2026-08-24T06:46:33Z
sportsgambler,roma-vs-fiorentina,Serie A,2026-08-24,21:45 - Mon 24 Aug,Roma,Fiorentina,1x2,1,,,,Roma Asian Hcp -1 @ 1.97,2026-08-24T06:46:33Z
sportsgambler,roma-vs-fiorentina,Serie A,2026-08-24,21:45 - Mon 24 Aug,Roma,Fiorentina,btts,No,,,,Roma Asian Hcp -1 @ 1.97,2026-08-24T06:46:33Z
sportsgambler,roma-vs-fiorentina,Serie A,2026-08-24,21:45 - Mon 24 Aug,Roma,Fiorentina,over_under,Under,,,,Roma Asian Hcp -1 @ 1.97,2026-08-24T06:46:33Z
