site,source_id,league,date,kickoff,home_team,away_team,market,pick,p1,p2,p3,note,scraped_at
eaglepredict,8570464,La Liga,2026-08-27,21:30,Celta de Vigo,Osasuna,1x2,Celta de Vigo Win,,,,1.85,2026-08-27T18:45:34Z
eaglepredict,8570526,La Liga,2026-08-27,22:00,Barcelona,Athletic Bilbao,1x2,Barcelona Win,,,,1.18,2026-08-27T18:45:34Z
eaglepredict,8570526,La Liga,2026-08-27,22:00,Barcelona,Athletic Bilbao,over_under,Over  2.5 Goals,,,,1.28,2026-08-27T18:45:34Z
eaglepredict,8570539,La Liga,2026-08-28,20:00,Racing Santander,Elche CF,1x2,Racing Santander Win,,,,1.92,2026-08-27T18:45:34Z
eaglepredict,8570539,La Liga,2026-08-28,20:00,Racing Santander,Elche CF,over_under,Over  2.5 Goals,,,,1.59,2026-08-27T18:45:34Z
eaglepredict,8570463,La Liga,2026-08-28,22:30,Deportivo Alavés,Villarreal,1x2,Villarreal Win,,,,1.78,2026-08-27T18:45:34Z
eaglepredict,8570463,La Liga,2026-08-28,22:30,Deportivo Alavés,Villarreal,over_under,Over  2.5 Goals,,,,1.71,2026-08-27T18:45:34Z
eaglepredict,8547662,Eredivisie,2026-08-28,21:00,Groningen,Fortuna Sittard,1x2,Groningen Win,,,,1.34,2026-08-27T18:45:34Z
eaglepredict,8547662,Eredivisie,2026-08-28,21:00,Groningen,Fortuna Sittard,over_under,Over  2.5 Goals,,,,1.28,2026-08-27T18:45:34Z
eaglepredict,8572288,Bundesliga,2026-08-28,21:30,Bayern München,Stuttgart,1x2,Bayern München Win,,,,1.27,2026-08-27T18:45:34Z
eaglepredict,8572288,Bundesliga,2026-08-28,21:30,Bayern München,Stuttgart,over_under,Over  2.5 Goals,,,,1.15,2026-08-27T18:45:34Z
eaglepredict,8545072,Serie A,2026-08-28,21:45,Milan,Venezia,1x2,Milan Win,,,,1.15,2026-08-27T18:45:34Z
eaglepredict,8545072,Serie A,2026-08-28,21:45,Milan,Venezia,over_under,Over  2.5 Goals,,,,1.48,2026-08-27T18:45:34Z
eaglepredict,8548642,Ligue 1,2026-08-28,21:45,Lille,PSG,1x2,PSG Win,,,,1.57,2026-08-27T18:45:34Z
eaglepredict,8548642,Ligue 1,2026-08-28,21:45,Lille,PSG,over_under,Over  2.5 Goals,,,,1.59,2026-08-27T18:45:34Z
eaglepredict,8557835,Premier League,2026-08-28,22:00,Crystal Palace,Manchester City,1x2,Manchester City Win,,,,1.51,2026-08-27T18:45:34Z
eaglepredict,8557835,Premier League,2026-08-28,22:00,Crystal Palace,Manchester City,over_under,Over  2.5 Goals,,,,1.55,2026-08-27T18:45:34Z
