site,source_id,league,date,kickoff,home_team,away_team,market,pick,p1,p2,p3,note,scraped_at
whoscored,1983546,Premier League,2026-08-21,20:00,Arsenal,Coventry,1x2,1,,,,1.15,2026-08-21T03:25:48Z
whoscored,1983546,Premier League,2026-08-21,20:00,Arsenal,Coventry,over_under,Over,,,,1.53,2026-08-21T03:25:48Z
whoscored,1983546,Premier League,2026-08-21,20:00,Arsenal,Coventry,btts,No,,,,,2026-08-21T03:25:48Z
whoscored,1983546,Premier League,2026-08-21,20:00,Arsenal,Coventry,correct_score,3 - 0,,,,5.3,2026-08-21T03:25:48Z
whoscored,1983548,Premier League,2026-08-22,12:30,Hull,Manchester United,1x2,2,,,,1.33,2026-08-21T03:25:48Z
whoscored,1983548,Premier League,2026-08-22,12:30,Hull,Manchester United,over_under,Under,,,,2.08,2026-08-21T03:25:48Z
whoscored,1983548,Premier League,2026-08-22,12:30,Hull,Manchester United,btts,No,,,,,2026-08-21T03:25:48Z
whoscored,1983548,Premier League,2026-08-22,12:30,Hull,Manchester United,correct_score,0 - 2,,,,5.7,2026-08-21T03:25:48Z
whoscored,1983549,Premier League,2026-08-22,15:00,Everton,Crystal Palace,1x2,X,,,,3.17,2026-08-21T03:25:48Z
whoscored,1983549,Premier League,2026-08-22,15:00,Everton,Crystal Palace,over_under,Under,,,,1.83,2026-08-21T03:25:48Z
whoscored,1983549,Premier League,2026-08-22,15:00,Everton,Crystal Palace,btts,Yes,,,,,2026-08-21T03:25:48Z
whoscored,1983549,Premier League,2026-08-22,15:00,Everton,Crystal Palace,correct_score,1 - 1,,,,5,2026-08-21T03:25:48Z
whoscored,1983551,Premier League,2026-08-22,15:00,Ipswich,Sunderland,1x2,2,,,,2.5,2026-08-21T03:25:48Z
whoscored,1983551,Premier League,2026-08-22,15:00,Ipswich,Sunderland,over_under,Under,,,,1.72,2026-08-21T03:25:48Z
whoscored,1983551,Premier League,2026-08-22,15:00,Ipswich,Sunderland,btts,No,,,,,2026-08-21T03:25:48Z
whoscored,1983551,Premier League,2026-08-22,15:00,Ipswich,Sunderland,correct_score,0 - 2,,,,11,2026-08-21T03:25:48Z
whoscored,1983552,Premier League,2026-08-22,15:00,Nottingham Forest,Leeds,1x2,X,,,,3.16,2026-08-21T03:25:48Z
whoscored,1983552,Premier League,2026-08-22,15:00,Nottingham Forest,Leeds,over_under,Over,,,,1.81,2026-08-21T03:25:48Z
whoscored,1983552,Premier League,2026-08-22,15:00,Nottingham Forest,Leeds,btts,Yes,,,,,2026-08-21T03:25:48Z
whoscored,1983552,Premier League,2026-08-22,15:00,Nottingham Forest,Leeds,correct_score,2 - 2,,,,9.8,2026-08-21T03:25:48Z
whoscored,1983553,Premier League,2026-08-22,17:30,Brentford,Tottenham,1x2,X,,,,3.39,2026-08-21T03:25:48Z
whoscored,1983553,Premier League,2026-08-22,17:30,Brentford,Tottenham,over_under,Over,,,,1.6,2026-08-21T03:25:48Z
whoscored,1983553,Premier League,2026-08-22,17:30,Brentford,Tottenham,btts,Yes,,,,,2026-08-21T03:25:48Z
whoscored,1983553,Premier League,2026-08-22,17:30,Brentford,Tottenham,correct_score,2 - 2,,,,9,2026-08-21T03:25:48Z
whoscored,1993909,LaLiga,2026-08-21,20:00,Real Betis,Real Sociedad,1x2,1,,,,2.01,2026-08-21T03:25:48Z
whoscored,1993909,LaLiga,2026-08-21,20:00,Real Betis,Real Sociedad,over_under,Over,,,,1.85,2026-08-21T03:25:48Z
