site,source_id,league,date,kickoff,home_team,away_team,market,pick,p1,p2,p3,note,scraped_at
whoscored,1983556,Premier League,2026-08-29,15:00,Bournemouth,Everton,1x2,1,,,,2.01,2026-08-29T03:06:33Z
whoscored,1983556,Premier League,2026-08-29,15:00,Bournemouth,Everton,over_under,Over,,,,1.8,2026-08-29T03:06:33Z
whoscored,1983556,Premier League,2026-08-29,15:00,Bournemouth,Everton,btts,Yes,,,,,2026-08-29T03:06:33Z
whoscored,1983556,Premier League,2026-08-29,15:00,Bournemouth,Everton,correct_score,2 - 1,,,,6.6,2026-08-29T03:06:33Z
whoscored,1983563,Premier League,2026-08-29,15:00,Coventry,Hull,1x2,X,,,,3.41,2026-08-29T03:06:33Z
whoscored,1983563,Premier League,2026-08-29,15:00,Coventry,Hull,over_under,Under,,,,1.82,2026-08-29T03:06:33Z
whoscored,1983563,Premier League,2026-08-29,15:00,Coventry,Hull,btts,No,,,,,2026-08-29T03:06:33Z
whoscored,1983563,Premier League,2026-08-29,15:00,Coventry,Hull,correct_score,0 - 0,,,,10,2026-08-29T03:06:33Z
whoscored,1983565,Premier League,2026-08-29,17:30,Tottenham,Newcastle,1x2,1,,,,2.16,2026-08-29T03:06:33Z
whoscored,1983565,Premier League,2026-08-29,17:30,Tottenham,Newcastle,over_under,Over,,,,1.57,2026-08-29T03:06:33Z
whoscored,1983565,Premier League,2026-08-29,17:30,Tottenham,Newcastle,btts,Yes,,,,,2026-08-29T03:06:33Z
whoscored,1983565,Premier League,2026-08-29,17:30,Tottenham,Newcastle,correct_score,2 - 1,,,,6.9,2026-08-29T03:06:33Z
whoscored,1983559,Premier League,2026-08-30,14:00,Leeds,Brentford,1x2,X,,,,3.25,2026-08-29T03:06:33Z
whoscored,1983559,Premier League,2026-08-30,14:00,Leeds,Brentford,over_under,Over,,,,1.84,2026-08-29T03:06:33Z
whoscored,1983559,Premier League,2026-08-30,14:00,Leeds,Brentford,btts,Yes,,,,,2026-08-29T03:06:33Z
whoscored,1983559,Premier League,2026-08-30,14:00,Leeds,Brentford,correct_score,2 - 2,,,,9.6,2026-08-29T03:06:33Z
whoscored,1983564,Premier League,2026-08-30,14:00,Sunderland,Fulham,1x2,1,,,,2.36,2026-08-29T03:06:33Z
whoscored,1983564,Premier League,2026-08-30,14:00,Sunderland,Fulham,over_under,Over,,,,1.94,2026-08-29T03:06:33Z
whoscored,1983564,Premier League,2026-08-30,14:00,Sunderland,Fulham,btts,Yes,,,,,2026-08-29T03:06:33Z
whoscored,1983564,Premier League,2026-08-30,14:00,Sunderland,Fulham,correct_score,2 - 1,,,,7.2,2026-08-29T03:06:33Z
whoscored,1983561,Premier League,2026-08-30,14:00,Chelsea,Brighton,1x2,1,,,,1.76,2026-08-29T03:06:33Z
whoscored,1983561,Premier League,2026-08-30,14:00,Chelsea,Brighton,over_under,Over,,,,1.55,2026-08-29T03:06:33Z
whoscored,1983561,Premier League,2026-08-30,14:00,Chelsea,Brighton,btts,Yes,,,,,2026-08-29T03:06:33Z
whoscored,1983561,Premier League,2026-08-30,14:00,Chelsea,Brighton,correct_score,2 - 1,,,,6.5,2026-08-29T03:06:33Z
whoscored,1983562,Premier League,2026-08-30,16:30,Manchester United,Ipswich,1x2,1,,,,1.39,2026-08-29T03:06:33Z
whoscored,1983562,Premier League,2026-08-30,16:30,Manchester United,Ipswich,over_under,Under,,,,2.18,2026-08-29T03:06:33Z
whoscored,1983562,Premier League,2026-08-30,16:30,Manchester United,Ipswich,btts,No,,,,,2026-08-29T03:06:33Z
whoscored,1983562,Premier League,2026-08-30,16:30,Manchester United,Ipswich,correct_score,2 - 0,,,,5.9,2026-08-29T03:06:33Z
whoscored,1983558,Premier League,2026-08-31,20:00,Aston Villa,Arsenal,1x2,2,,,,1.46,2026-08-29T03:06:33Z
whoscored,1983558,Premier League,2026-08-31,20:00,Aston Villa,Arsenal,over_under,Over,,,,1.72,2026-08-29T03:06:33Z
whoscored,1983558,Premier League,2026-08-31,20:00,Aston Villa,Arsenal,btts,Yes,,,,,2026-08-29T03:06:33Z
whoscored,1983558,Premier League,2026-08-31,20:00,Aston Villa,Arsenal,correct_score,1 - 3,,,,9.5,2026-08-29T03:06:33Z
whoscored,1993921,LaLiga,2026-08-29,16:00,Levante,Real Betis,1x2,2,,,,2.14,2026-08-29T03:06:33Z
