site,source_id,league,date,kickoff,home_team,away_team,market,pick,p1,p2,p3,note,scraped_at
whoscored,1983546,Premier League,2026-08-21,20:00,Arsenal,Coventry,1x2,1,,,,1.14,2026-08-19T17:43:16Z
whoscored,1983546,Premier League,2026-08-21,20:00,Arsenal,Coventry,over_under,Over,,,,1.52,2026-08-19T17:43:16Z
whoscored,1983546,Premier League,2026-08-21,20:00,Arsenal,Coventry,btts,No,,,,,2026-08-19T17:43:16Z
whoscored,1983546,Premier League,2026-08-21,20:00,Arsenal,Coventry,correct_score,3 - 0,,,,5.3,2026-08-19T17:43:16Z
whoscored,1983548,Premier League,2026-08-22,12:30,Hull,Manchester United,1x2,2,,,,1.33,2026-08-19T17:43:16Z
whoscored,1983548,Premier League,2026-08-22,12:30,Hull,Manchester United,over_under,Under,,,,2.08,2026-08-19T17:43:16Z
whoscored,1983548,Premier League,2026-08-22,12:30,Hull,Manchester United,btts,No,,,,,2026-08-19T17:43:16Z
whoscored,1983548,Premier League,2026-08-22,12:30,Hull,Manchester United,correct_score,0 - 2,,,,5.7,2026-08-19T17:43:16Z
whoscored,1983553,Premier League,2026-08-22,17:30,Brentford,Tottenham,1x2,X,,,,3.39,2026-08-19T17:43:16Z
whoscored,1983553,Premier League,2026-08-22,17:30,Brentford,Tottenham,over_under,Over,,,,1.58,2026-08-19T17:43:16Z
whoscored,1983553,Premier League,2026-08-22,17:30,Brentford,Tottenham,btts,Yes,,,,,2026-08-19T17:43:16Z
whoscored,1983553,Premier League,2026-08-22,17:30,Brentford,Tottenham,correct_score,2 - 2,,,,9,2026-08-19T17:43:16Z
whoscored,1993898,LaLiga,2026-08-19,20:00,Atletico Madrid,Malaga,1x2,1,,,,1.31,2026-08-19T17:43:16Z
whoscored,1993898,LaLiga,2026-08-19,20:00,Atletico Madrid,Malaga,over_under,Under,,,,2.24,2026-08-19T17:43:16Z
whoscored,1993898,LaLiga,2026-08-19,20:00,Atletico Madrid,Malaga,btts,No,,,,,2026-08-19T17:43:16Z
whoscored,1993898,LaLiga,2026-08-19,20:00,Atletico Madrid,Malaga,correct_score,2 - 0,,,,5.9,2026-08-19T17:43:16Z
whoscored,1993915,LaLiga,2026-08-20,20:00,Rayo Vallecano,Deportivo Alaves,1x2,X,,,,2.96,2026-08-19T17:43:16Z
whoscored,1993915,LaLiga,2026-08-20,20:00,Rayo Vallecano,Deportivo Alaves,over_under,Under,,,,1.44,2026-08-19T17:43:16Z
whoscored,1993915,LaLiga,2026-08-20,20:00,Rayo Vallecano,Deportivo Alaves,btts,Yes,,,,,2026-08-19T17:43:16Z
whoscored,1993915,LaLiga,2026-08-20,20:00,Rayo Vallecano,Deportivo Alaves,correct_score,1 - 1,,,,4.8,2026-08-19T17:43:16Z
whoscored,1993909,LaLiga,2026-08-21,20:00,Real Betis,Real Sociedad,1x2,1,,,,1.94,2026-08-19T17:43:16Z
whoscored,1993909,LaLiga,2026-08-21,20:00,Real Betis,Real Sociedad,over_under,Over,,,,1.89,2026-08-19T17:43:16Z
whoscored,1993909,LaLiga,2026-08-21,20:00,Real Betis,Real Sociedad,btts,Yes,,,,,2026-08-19T17:43:16Z
whoscored,1993909,LaLiga,2026-08-21,20:00,Real Betis,Real Sociedad,correct_score,2 - 1,,,,6.7,2026-08-19T17:43:16Z
whoscored,1984273,Ligue 1,2026-08-21,19:45,Marseille,Strasbourg,1x2,X,,,,3.8,2026-08-19T17:43:16Z
whoscored,1984273,Ligue 1,2026-08-21,19:45,Marseille,Strasbourg,over_under,Under,,,,2.35,2026-08-19T17:43:16Z
whoscored,1984273,Ligue 1,2026-08-21,19:45,Marseille,Strasbourg,btts,Yes,,,,,2026-08-19T17:43:16Z
whoscored,1984273,Ligue 1,2026-08-21,19:45,Marseille,Strasbourg,correct_score,1 - 1,,,,6.3,2026-08-19T17:43:16Z
whoscored,1982267,Eredivisie,2026-08-22,15:30,Fortuna Sittard,AZ Alkmaar,1x2,2,,,,1.47,2026-08-19T17:43:16Z
whoscored,1982267,Eredivisie,2026-08-22,15:30,Fortuna Sittard,AZ Alkmaar,over_under,Under,,,,2.2,2026-08-19T17:43:16Z
whoscored,1982267,Eredivisie,2026-08-22,15:30,Fortuna Sittard,AZ Alkmaar,btts,No,,,,,2026-08-19T17:43:16Z
whoscored,1982267,Eredivisie,2026-08-22,15:30,Fortuna Sittard,AZ Alkmaar,correct_score,0 - 1,,,,7,2026-08-19T17:43:16Z
whoscored,1982265,Eredivisie,2026-08-22,17:45,Sparta Rotterdam,FC Utrecht,1x2,1,,,,2.36,2026-08-19T17:43:16Z
whoscored,1982265,Eredivisie,2026-08-22,17:45,Sparta Rotterdam,FC Utrecht,over_under,Over,,,,1.54,2026-08-19T17:43:16Z
whoscored,1982265,Eredivisie,2026-08-22,17:45,Sparta Rotterdam,FC Utrecht,btts,Yes,,,,,2026-08-19T17:43:16Z
whoscored,1982265,Eredivisie,2026-08-22,17:45,Sparta Rotterdam,FC Utrecht,correct_score,2 - 1,,,,6.6,2026-08-19T17:43:16Z
whoscored,1982273,Eredivisie,2026-08-22,20:00,SC Heerenveen,PEC Zwolle,1x2,1,,,,1.47,2026-08-19T17:43:16Z
whoscored,1982273,Eredivisie,2026-08-22,20:00,SC Heerenveen,PEC Zwolle,over_under,Over,,,,1.34,2026-08-19T17:43:16Z
whoscored,1982273,Eredivisie,2026-08-22,20:00,SC Heerenveen,PEC Zwolle,btts,Yes,,,,,2026-08-19T17:43:16Z
whoscored,1982273,Eredivisie,2026-08-22,20:00,SC Heerenveen,PEC Zwolle,correct_score,2 - 1,,,,5.7,2026-08-19T17:43:16Z
whoscored,1997565,Liga Portugal,2026-08-22,15:30,Maritimo,Academico Viseu,1x2,1,,,,1.93,2026-08-19T17:43:16Z
whoscored,1997565,Liga Portugal,2026-08-22,15:30,Maritimo,Academico Viseu,over_under,Over,,,,2,2026-08-19T17:43:16Z
whoscored,1997565,Liga Portugal,2026-08-22,15:30,Maritimo,Academico Viseu,btts,Yes,,,,,2026-08-19T17:43:16Z
whoscored,1997565,Liga Portugal,2026-08-22,15:30,Maritimo,Academico Viseu,correct_score,2 - 1,,,,8,2026-08-19T17:43:16Z
whoscored,1997577,Liga Portugal,2026-08-22,18:00,Estoril,Rio Ave,1x2,1,,,,1.86,2026-08-19T17:43:16Z
whoscored,1997577,Liga Portugal,2026-08-22,18:00,Estoril,Rio Ave,over_under,Under,,,,1.92,2026-08-19T17:43:16Z
whoscored,1997577,Liga Portugal,2026-08-22,18:00,Estoril,Rio Ave,btts,No,,,,,2026-08-19T17:43:16Z
whoscored,1997577,Liga Portugal,2026-08-22,18:00,Estoril,Rio Ave,correct_score,1 - 0,,,,7.5,2026-08-19T17:43:16Z
whoscored,1997585,Liga Portugal,2026-08-22,20:30,Sporting CP,Alverca,1x2,1,,,,1.17,2026-08-19T17:43:16Z
whoscored,1997585,Liga Portugal,2026-08-22,20:30,Sporting CP,Alverca,over_under,Under,,,,2.57,2026-08-19T17:43:16Z
whoscored,1997585,Liga Portugal,2026-08-22,20:30,Sporting CP,Alverca,btts,No,,,,,2026-08-19T17:43:16Z
whoscored,1997585,Liga Portugal,2026-08-22,20:30,Sporting CP,Alverca,correct_score,2 - 0,,,,6,2026-08-19T17:43:16Z
