site,source_id,league,date,kickoff,home_team,away_team,market,pick,p1,p2,p3,note,scraped_at
eaglepredict,8557827,Premier League,2026-09-12,17:00,Liverpool,Fulham,double_chance,Double Chance: Liverpool or Draw,,,,1.08,2026-09-12T13:14:07Z
eaglepredict,8557845,Premier League,2026-09-12,17:00,Aston Villa,Nottingham Forest,double_chance,Double Chance: Aston Villa or Draw,,,,1.32,2026-09-12T13:14:07Z
eaglepredict,8558018,Premier League,2026-09-12,17:00,Chelsea,Hull City,btts,BTTS - Yes,,,,1.90,2026-09-12T13:14:07Z
eaglepredict,8558022,Premier League,2026-09-12,17:00,Crystal Palace,Ipswich Town,double_chance,Double Chance: Draw or Ipswich Town,,,,2.02,2026-09-12T13:14:07Z
eaglepredict,8558099,Premier League,2026-09-12,17:00,Bournemouth,Brentford,double_chance,Double Chance: Draw or Brentford,,,,1.56,2026-09-12T13:14:07Z
eaglepredict,8558069,Premier League,2026-09-12,19:30,Tottenham,Everton,double_chance,Double Chance: Tottenham or Draw,,,,1.25,2026-09-12T13:14:07Z
eaglepredict,8558100,Premier League,2026-09-12,22:00,Sunderland,Arsenal,over_under,Under  4.5 Goals,,,,1.11,2026-09-12T13:14:07Z
eaglepredict,8558090,Premier League,2026-09-13,16:00,Coventry City,Brighton,over_under,Under  2.5 Goals,,,,2.10,2026-09-12T13:14:07Z
eaglepredict,8558051,Premier League,2026-09-13,18:30,Manchester United,Manchester City,over_under,Under  3.5 Goals,,,,1.63,2026-09-12T13:14:07Z
eaglepredict,8558061,Premier League,2026-09-14,22:00,Leeds United,Newcastle,double_chance,Double Chance: Leeds United or Draw,,,,1.47,2026-09-12T13:14:07Z
eaglepredict,8570523,La Liga,2026-09-12,15:00,Racing Santander,Deportivo Alavés,double_chance,Double Chance: Draw or Deportivo Alavés,,,,1.55,2026-09-12T13:14:07Z
eaglepredict,8570415,La Liga,2026-09-12,17:15,Osasuna,Espanyol,double_chance,Double Chance: Osasuna or Draw,,,,1.26,2026-09-12T13:14:07Z
eaglepredict,8570414,La Liga,2026-09-12,19:30,Athletic Bilbao,Elche CF,btts,BTTS - Yes,,,,1.80,2026-09-12T13:14:07Z
eaglepredict,8570410,La Liga,2026-09-12,22:00,Real Madrid,Rayo Vallecano,btts,BTTS - Yes,,,,2.07,2026-09-12T13:14:07Z
eaglepredict,8570408,La Liga,2026-09-13,15:00,Celta de Vigo,Málaga CF,double_chance,Double Chance: Celta de Vigo or Draw,,,,1.19,2026-09-12T13:14:07Z
eaglepredict,8570416,La Liga,2026-09-13,17:15,Levante UD,Barcelona,btts,BTTS - Yes,,,,1.75,2026-09-12T13:14:07Z
eaglepredict,8570544,La Liga,2026-09-13,19:30,Getafe,Deportivo La Coruña,over_under,Under  2.5 Goals,,,,1.35,2026-09-12T13:14:07Z
eaglepredict,8570351,La Liga,2026-09-13,22:00,Real Sociedad,Atlético Madrid,double_chance,Double Chance: Draw or Atlético Madrid,,,,1.42,2026-09-12T13:14:07Z
eaglepredict,8570382,La Liga,2026-09-14,22:00,Villarreal,Betis,double_chance,Double Chance: Draw or Betis,,,,2.01,2026-09-12T13:14:07Z
eaglepredict,8572536,Bundesliga,2026-09-12,16:30,Borussia Dortmund,Paderborn,over_under,Under  4.5 Goals,,,,1.39,2026-09-12T13:14:07Z
eaglepredict,8572533,Bundesliga,2026-09-12,16:30,Hoffenheim,Stuttgart,btts,BTTS - Yes,,,,1.29,2026-09-12T13:14:07Z
eaglepredict,8572543,Bundesliga,2026-09-12,16:30,Mainz 05,Eintracht Frankfurt,double_chance,Double Chance: Mainz 05 or Draw,,,,1.26,2026-09-12T13:14:07Z
eaglepredict,8572555,Bundesliga,2026-09-12,16:30,Freiburg,Borussia M'gladbach,btts,BTTS - Yes,,,,1.57,2026-09-12T13:14:07Z
eaglepredict,8572461,Bundesliga,2026-09-12,16:30,Augsburg,Bayer Leverkusen,double_chance,Double Chance: Augsburg or Draw,,,,1.90,2026-09-12T13:14:07Z
eaglepredict,8572552,Bundesliga,2026-09-12,19:30,Köln,Werder Bremen,double_chance,Double Chance: Köln or Draw,,,,1.32,2026-09-12T13:14:07Z
eaglepredict,8572305,Bundesliga,2026-09-13,16:30,RB Leipzig,Hamburger SV,over_under,Under  4.5 Goals,,,,1.29,2026-09-12T13:14:07Z
eaglepredict,8572551,Bundesliga,2026-09-13,18:30,Elversberg,Bayern München,over_under,Under  4.5 Goals,,,,1.63,2026-09-12T13:14:07Z
eaglepredict,8545075,Serie A,2026-09-12,16:00,Genoa,Frosinone,over_under,Under  3.5 Goals,,,,1.38,2026-09-12T13:14:07Z
eaglepredict,8545036,Serie A,2026-09-12,19:00,Lazio,Milan,double_chance,Double Chance: Lazio or Draw,,,,1.60,2026-09-12T13:14:07Z
eaglepredict,8545077,Serie A,2026-09-12,21:45,Atalanta,Cagliari,over_under,Under  3.5 Goals,,,,1.29,2026-09-12T13:14:07Z
eaglepredict,8545222,Serie A,2026-09-13,16:00,Lecce,Monza,over_under,Under  3.5 Goals,,,,1.23,2026-09-12T13:14:07Z
eaglepredict,8545041,Serie A,2026-09-13,19:00,Napoli,Bologna,double_chance,Double Chance: Napoli or Draw,,,,1.22,2026-09-12T13:14:07Z
eaglepredict,8545039,Serie A,2026-09-13,21:45,Sassuolo,Juventus,double_chance,Double Chance: Draw or Juventus,,,,1.18,2026-09-12T13:14:07Z
eaglepredict,8544875,Serie A,2026-09-14,19:30,Torino,Roma,over_under,Over  2.5 Goals,,,,1.93,2026-09-12T13:14:07Z
eaglepredict,8545060,Serie A,2026-09-14,19:30,Como,Parma,over_under,Under  4.5 Goals,,,,1.18,2026-09-12T13:14:07Z
eaglepredict,8545045,Serie A,2026-09-14,21:45,Internazionale,Udinese,over_under,Under  3.5 Goals,,,,1.69,2026-09-12T13:14:07Z
eaglepredict,8548616,Ligue 1,2026-09-12,18:15,Strasbourg,Monaco,btts,BTTS - Yes,,,,1.40,2026-09-12T13:14:07Z
eaglepredict,8548635,Ligue 1,2026-09-12,21:45,Paris,Lyon,double_chance,Double Chance: Draw or Lyon,,,,1.50,2026-09-12T13:14:07Z
eaglepredict,8548636,Ligue 1,2026-09-12,21:45,Lorient,Toulouse,double_chance,Double Chance: Draw or Toulouse,,,,1.55,2026-09-12T13:14:07Z
eaglepredict,8548646,Ligue 1,2026-09-12,21:45,Le Havre,Angers,over_under,Under  2.5 Goals,,,,1.69,2026-09-12T13:14:07Z
eaglepredict,8548639,Ligue 1,2026-09-12,21:45,Auxerre,Nice,double_chance,Double Chance: Auxerre or Draw,,,,1.47,2026-09-12T13:14:07Z
eaglepredict,8548643,Ligue 1,2026-09-13,16:00,Lille,Troyes,over_under,Under  3.5 Goals,,,,1.44,2026-09-12T13:14:07Z
eaglepredict,8548618,Ligue 1,2026-09-13,18:15,Le Mans,Lens,double_chance,Double Chance: Draw or Lens,,,,1.13,2026-09-12T13:14:07Z
eaglepredict,8548645,Ligue 1,2026-09-13,21:45,Brest,PSG,btts,BTTS - Yes,,,,1.81,2026-09-12T13:14:07Z
eaglepredict,8547666,Eredivisie,2026-09-12,17:30,Twente,ADO Den Haag,btts,BTTS - Yes,,,,1.63,2026-09-12T13:14:07Z
eaglepredict,8547631,Eredivisie,2026-09-12,19:45,Go Ahead Eagles,Groningen,double_chance,Double Chance: Draw or Groningen,,,,1.56,2026-09-12T13:14:07Z
eaglepredict,8547632,Eredivisie,2026-09-12,21:00,Fortuna Sittard,Ajax,double_chance,Double Chance: Draw or Ajax,,,,1.10,2026-09-12T13:14:07Z
eaglepredict,8547629,Eredivisie,2026-09-12,22:00,Cambuur,NEC,over_under,Under  3.5 Goals,,,,1.88,2026-09-12T13:14:07Z
eaglepredict,8547614,Eredivisie,2026-09-13,13:15,Excelsior,Utrecht,double_chance,Double Chance: Draw or Utrecht,,,,1.66,2026-09-12T13:14:07Z
eaglepredict,8547690,Eredivisie,2026-09-13,15:30,Heerenveen,Telstar,btts,BTTS - Yes,,,,1.42,2026-09-12T13:14:07Z
eaglepredict,8547618,Eredivisie,2026-09-13,17:45,PEC Zwolle,Feyenoord,double_chance,Double Chance: Draw or Feyenoord,,,,1.13,2026-09-12T13:14:07Z
eaglepredict,8547657,Eredivisie,2026-09-13,21:00,PSV,Sparta Rotterdam,btts,BTTS - Yes,,,,1.47,2026-09-12T13:14:07Z
eaglepredict,8574463,Primeira Liga,2026-09-12,17:30,CD Nacional,Alverca,double_chance,Double Chance: CD Nacional or Draw,,,,1.44,2026-09-12T13:14:07Z
eaglepredict,8574311,Primeira Liga,2026-09-12,20:00,Casa Pia,Porto,over_under,Under  3.5 Goals,,,,1.35,2026-09-12T13:14:07Z
eaglepredict,8574255,Primeira Liga,2026-09-12,22:30,Academico Viseu,Vitória Guimarães,btts,BTTS - Yes,,,,1.87,2026-09-12T13:14:07Z
eaglepredict,8574236,Primeira Liga,2026-09-13,20:00,Benfica,Gil Vicente,over_under,Under  4.5 Goals,,,,1.31,2026-09-12T13:14:07Z
eaglepredict,8574249,Primeira Liga,2026-09-13,20:00,FC Arouca,Santa Clara,double_chance,Double Chance: Draw or Santa Clara,,,,1.45,2026-09-12T13:14:07Z
eaglepredict,8574243,Primeira Liga,2026-09-13,22:30,Famalicão,Sporting CP,over_under,Under  2.5 Goals,,,,2.18,2026-09-12T13:14:07Z
eaglepredict,8574403,Primeira Liga,2026-09-14,20:45,Rio Ave FC,Estrela Amadora,double_chance,Double Chance: Draw or Estrela Amadora,,,,1.39,2026-09-12T13:14:07Z
eaglepredict,8574309,Primeira Liga,2026-09-14,22:15,Moreirense FC,CS Marítimo,over_under,Under  3.5 Goals,,,,1.20,2026-09-12T13:14:07Z
eaglepredict,8574389,Primeira Liga,2026-09-14,22:45,Sporting Braga,GD Estoril Praia,over_under,Under  3.5 Goals,,,,1.38,2026-09-12T13:14:07Z
