site,source_id,league,date,kickoff,home_team,away_team,market,pick,p1,p2,p3,note,scraped_at
whoscored,1983554,Premier League,2026-08-23,14:00,Brighton,Aston Villa,1x2,X,,,,,2026-08-23T05:20:34Z
whoscored,1983554,Premier League,2026-08-23,14:00,Brighton,Aston Villa,over_under,Under,,,,,2026-08-23T05:20:34Z
whoscored,1983554,Premier League,2026-08-23,14:00,Brighton,Aston Villa,btts,Yes,,,,,2026-08-23T05:20:34Z
whoscored,1983554,Premier League,2026-08-23,14:00,Brighton,Aston Villa,correct_score,1 - 1,,,,5.2,2026-08-23T05:20:34Z
whoscored,1983547,Premier League,2026-08-23,16:30,Newcastle,Liverpool,1x2,2,,,,,2026-08-23T05:20:34Z
whoscored,1983547,Premier League,2026-08-23,16:30,Newcastle,Liverpool,over_under,Over,,,,,2026-08-23T05:20:34Z
whoscored,1983547,Premier League,2026-08-23,16:30,Newcastle,Liverpool,btts,Yes,,,,,2026-08-23T05:20:34Z
whoscored,1983547,Premier League,2026-08-23,16:30,Newcastle,Liverpool,correct_score,1 - 2,,,,,2026-08-23T05:20:34Z
whoscored,1983550,Premier League,2026-08-24,20:00,Fulham,Chelsea,1x2,2,,,,,2026-08-23T05:20:34Z
whoscored,1983550,Premier League,2026-08-24,20:00,Fulham,Chelsea,over_under,Over,,,,,2026-08-23T05:20:34Z
whoscored,1983550,Premier League,2026-08-24,20:00,Fulham,Chelsea,btts,Yes,,,,,2026-08-23T05:20:34Z
whoscored,1983550,Premier League,2026-08-24,20:00,Fulham,Chelsea,correct_score,1 - 2,,,,,2026-08-23T05:20:34Z
whoscored,1993912,LaLiga,2026-08-23,18:30,Getafe,Racing Santander,1x2,X,,,,2.9,2026-08-23T05:20:34Z
whoscored,1993912,LaLiga,2026-08-23,18:30,Getafe,Racing Santander,over_under,Under,,,,1.44,2026-08-23T05:20:34Z
whoscored,1993912,LaLiga,2026-08-23,18:30,Getafe,Racing Santander,btts,Yes,,,,,2026-08-23T05:20:34Z
whoscored,1993912,LaLiga,2026-08-23,18:30,Getafe,Racing Santander,correct_score,1 - 1,,,,4.6,2026-08-23T05:20:34Z
whoscored,1993910,LaLiga,2026-08-23,20:30,Elche,Barcelona,1x2,2,,,,,2026-08-23T05:20:34Z
whoscored,1993910,LaLiga,2026-08-23,20:30,Elche,Barcelona,over_under,Over,,,,,2026-08-23T05:20:34Z
whoscored,1993910,LaLiga,2026-08-23,20:30,Elche,Barcelona,btts,Yes,,,,,2026-08-23T05:20:34Z
whoscored,1993910,LaLiga,2026-08-23,20:30,Elche,Barcelona,correct_score,1 - 3,,,,,2026-08-23T05:20:34Z
whoscored,1980900,Serie A,2026-08-23,17:30,Venezia,Lecce,1x2,X,,,,,2026-08-23T05:20:34Z
whoscored,1980900,Serie A,2026-08-23,17:30,Venezia,Lecce,over_under,Under,,,,,2026-08-23T05:20:34Z
whoscored,1980900,Serie A,2026-08-23,17:30,Venezia,Lecce,btts,Yes,,,,,2026-08-23T05:20:34Z
whoscored,1980900,Serie A,2026-08-23,17:30,Venezia,Lecce,correct_score,1 - 1,,,,4.8,2026-08-23T05:20:34Z
whoscored,1980891,Serie A,2026-08-23,17:30,Frosinone,Juventus,1x2,2,,,,,2026-08-23T05:20:34Z
whoscored,1980891,Serie A,2026-08-23,17:30,Frosinone,Juventus,over_under,Under,,,,,2026-08-23T05:20:34Z
whoscored,1980891,Serie A,2026-08-23,17:30,Frosinone,Juventus,btts,No,,,,,2026-08-23T05:20:34Z
whoscored,1980891,Serie A,2026-08-23,17:30,Frosinone,Juventus,correct_score,0 - 2,,,,,2026-08-23T05:20:34Z
whoscored,1980883,Serie A,2026-08-23,19:45,Atalanta,Sassuolo,1x2,X,,,,,2026-08-23T05:20:34Z
whoscored,1980883,Serie A,2026-08-23,19:45,Atalanta,Sassuolo,over_under,Over,,,,,2026-08-23T05:20:34Z
whoscored,1980883,Serie A,2026-08-23,19:45,Atalanta,Sassuolo,btts,Yes,,,,,2026-08-23T05:20:34Z
whoscored,1980883,Serie A,2026-08-23,19:45,Atalanta,Sassuolo,correct_score,2 - 2,,,,11,2026-08-23T05:20:34Z
whoscored,1980894,Serie A,2026-08-23,19:45,Torino,AC Milan,1x2,2,,,,,2026-08-23T05:20:34Z
whoscored,1980894,Serie A,2026-08-23,19:45,Torino,AC Milan,over_under,Over,,,,,2026-08-23T05:20:34Z
whoscored,1980894,Serie A,2026-08-23,19:45,Torino,AC Milan,btts,Yes,,,,,2026-08-23T05:20:34Z
whoscored,1980894,Serie A,2026-08-23,19:45,Torino,AC Milan,correct_score,1 - 2,,,,,2026-08-23T05:20:34Z
whoscored,1980887,Serie A,2026-08-24,17:30,Bologna,Lazio,1x2,X,,,,,2026-08-23T05:20:34Z
whoscored,1980887,Serie A,2026-08-24,17:30,Bologna,Lazio,over_under,Under,,,,,2026-08-23T05:20:34Z
whoscored,1980887,Serie A,2026-08-24,17:30,Bologna,Lazio,btts,Yes,,,,,2026-08-23T05:20:34Z
whoscored,1980887,Serie A,2026-08-24,17:30,Bologna,Lazio,correct_score,1 - 1,,,,4.75,2026-08-23T05:20:34Z
whoscored,1980879,Serie A,2026-08-24,19:45,Roma,Fiorentina,1x2,1,,,,,2026-08-23T05:20:34Z
whoscored,1980879,Serie A,2026-08-24,19:45,Roma,Fiorentina,over_under,Over,,,,,2026-08-23T05:20:34Z
whoscored,1980879,Serie A,2026-08-24,19:45,Roma,Fiorentina,btts,Yes,,,,,2026-08-23T05:20:34Z
whoscored,1980879,Serie A,2026-08-24,19:45,Roma,Fiorentina,correct_score,2 - 1,,,,,2026-08-23T05:20:34Z
whoscored,1984058,Ligue 1,2026-08-23,14:00,Angers,Lille,1x2,2,,,,,2026-08-23T05:20:34Z
whoscored,1984058,Ligue 1,2026-08-23,14:00,Angers,Lille,over_under,Under,,,,,2026-08-23T05:20:34Z
whoscored,1984058,Ligue 1,2026-08-23,14:00,Angers,Lille,btts,No,,,,,2026-08-23T05:20:34Z
whoscored,1984058,Ligue 1,2026-08-23,14:00,Angers,Lille,correct_score,0 - 2,,,,,2026-08-23T05:20:34Z
whoscored,1984059,Ligue 1,2026-08-23,16:15,Le Havre,Monaco,1x2,X,,,,,2026-08-23T05:20:34Z
whoscored,1984059,Ligue 1,2026-08-23,16:15,Le Havre,Monaco,over_under,Under,,,,,2026-08-23T05:20:34Z
whoscored,1984059,Ligue 1,2026-08-23,16:15,Le Havre,Monaco,btts,Yes,,,,,2026-08-23T05:20:34Z
whoscored,1984059,Ligue 1,2026-08-23,16:15,Le Havre,Monaco,correct_score,1 - 1,,,,5.6,2026-08-23T05:20:34Z
whoscored,1984066,Ligue 1,2026-08-23,19:45,Paris Saint-Germain,Rennes,1x2,1,,,,,2026-08-23T05:20:34Z
whoscored,1984066,Ligue 1,2026-08-23,19:45,Paris Saint-Germain,Rennes,over_under,Over,,,,,2026-08-23T05:20:34Z
whoscored,1984066,Ligue 1,2026-08-23,19:45,Paris Saint-Germain,Rennes,btts,Yes,,,,,2026-08-23T05:20:34Z
whoscored,1984066,Ligue 1,2026-08-23,19:45,Paris Saint-Germain,Rennes,correct_score,2 - 1,,,,,2026-08-23T05:20:34Z
whoscored,1982269,Eredivisie,2026-08-23,11:15,Go Ahead Eagles,ADO Den Haag,1x2,1,,,,,2026-08-23T05:20:34Z
whoscored,1982269,Eredivisie,2026-08-23,11:15,Go Ahead Eagles,ADO Den Haag,over_under,Over,,,,,2026-08-23T05:20:34Z
whoscored,1982269,Eredivisie,2026-08-23,11:15,Go Ahead Eagles,ADO Den Haag,btts,Yes,,,,,2026-08-23T05:20:34Z
whoscored,1982269,Eredivisie,2026-08-23,11:15,Go Ahead Eagles,ADO Den Haag,correct_score,3 - 1,,,,,2026-08-23T05:20:34Z
whoscored,1982263,Eredivisie,2026-08-23,13:30,PSV Eindhoven,FC Groningen,1x2,1,,,,,2026-08-23T05:20:34Z
whoscored,1982263,Eredivisie,2026-08-23,13:30,PSV Eindhoven,FC Groningen,over_under,Over,,,,,2026-08-23T05:20:34Z
whoscored,1982263,Eredivisie,2026-08-23,13:30,PSV Eindhoven,FC Groningen,btts,Yes,,,,,2026-08-23T05:20:34Z
whoscored,1982263,Eredivisie,2026-08-23,13:30,PSV Eindhoven,FC Groningen,correct_score,3 - 1,,,,,2026-08-23T05:20:34Z
whoscored,1997588,Liga Portugal,2026-08-23,15:30,Vitoria de Guimaraes,Nacional,1x2,X,,,,,2026-08-23T05:20:34Z
whoscored,1997588,Liga Portugal,2026-08-23,15:30,Vitoria de Guimaraes,Nacional,over_under,Over,,,,,2026-08-23T05:20:34Z
whoscored,1997588,Liga Portugal,2026-08-23,15:30,Vitoria de Guimaraes,Nacional,btts,Yes,,,,,2026-08-23T05:20:34Z
