site,source_id,league,date,kickoff,home_team,away_team,market,pick,p1,p2,p3,note,scraped_at
sportsgambler,crystal-palace-vs-manchester-city,Premier League,2026-08-28,22:00 - Fri 28 Aug,Crystal Palace,Manchester City,correct_score,1 - 1,,,,Crystal Palace Asian Hcp +1 @ 1.85,2026-08-27T18:54:47Z
sportsgambler,crystal-palace-vs-manchester-city,Premier League,2026-08-28,22:00 - Fri 28 Aug,Crystal Palace,Manchester City,1x2,X,,,,Crystal Palace Asian Hcp +1 @ 1.85,2026-08-27T18:54:47Z
sportsgambler,crystal-palace-vs-manchester-city,Premier League,2026-08-28,22:00 - Fri 28 Aug,Crystal Palace,Manchester City,btts,Yes,,,,Crystal Palace Asian Hcp +1 @ 1.85,2026-08-27T18:54:47Z
sportsgambler,crystal-palace-vs-manchester-city,Premier League,2026-08-28,22:00 - Fri 28 Aug,Crystal Palace,Manchester City,over_under,Under,,,,Crystal Palace Asian Hcp +1 @ 1.85,2026-08-27T18:54:47Z
sportsgambler,liverpool-vs-nottingham-forest,Premier League,2026-08-29,14:30 - Sat 29 Aug,Liverpool,Nottingham Forest,correct_score,1 - 1,,,,Forest Asian Hcp +1 @ 1.97,2026-08-27T18:54:47Z
sportsgambler,liverpool-vs-nottingham-forest,Premier League,2026-08-29,14:30 - Sat 29 Aug,Liverpool,Nottingham Forest,1x2,X,,,,Forest Asian Hcp +1 @ 1.97,2026-08-27T18:54:47Z
sportsgambler,liverpool-vs-nottingham-forest,Premier League,2026-08-29,14:30 - Sat 29 Aug,Liverpool,Nottingham Forest,btts,Yes,,,,Forest Asian Hcp +1 @ 1.97,2026-08-27T18:54:47Z
sportsgambler,liverpool-vs-nottingham-forest,Premier League,2026-08-29,14:30 - Sat 29 Aug,Liverpool,Nottingham Forest,over_under,Under,,,,Forest Asian Hcp +1 @ 1.97,2026-08-27T18:54:47Z
sportsgambler,celta-vigo-vs-osasuna,LaLiga,2026-08-27,21:30 - Thu 27 Aug,Celta Vigo,Osasuna,correct_score,2 - 1,,,,Both Teams To Score - Yes @ 1.86,2026-08-27T18:54:47Z
sportsgambler,celta-vigo-vs-osasuna,LaLiga,2026-08-27,21:30 - Thu 27 Aug,Celta Vigo,Osasuna,1x2,1,,,,Both Teams To Score - Yes @ 1.86,2026-08-27T18:54:47Z
sportsgambler,celta-vigo-vs-osasuna,LaLiga,2026-08-27,21:30 - Thu 27 Aug,Celta Vigo,Osasuna,btts,Yes,,,,Both Teams To Score - Yes @ 1.86,2026-08-27T18:54:47Z
sportsgambler,celta-vigo-vs-osasuna,LaLiga,2026-08-27,21:30 - Thu 27 Aug,Celta Vigo,Osasuna,over_under,Over,,,,Both Teams To Score - Yes @ 1.86,2026-08-27T18:54:47Z
sportsgambler,barcelona-vs-athletic-club,LaLiga,2026-08-27,22:00 - Thu 27 Aug,Barcelona,Athletic Club,correct_score,3 - 0,,,,Barcelona Asian Hcp -1.75 @ 1.97,2026-08-27T18:54:47Z
sportsgambler,barcelona-vs-athletic-club,LaLiga,2026-08-27,22:00 - Thu 27 Aug,Barcelona,Athletic Club,1x2,1,,,,Barcelona Asian Hcp -1.75 @ 1.97,2026-08-27T18:54:47Z
sportsgambler,barcelona-vs-athletic-club,LaLiga,2026-08-27,22:00 - Thu 27 Aug,Barcelona,Athletic Club,btts,No,,,,Barcelona Asian Hcp -1.75 @ 1.97,2026-08-27T18:54:47Z
sportsgambler,barcelona-vs-athletic-club,LaLiga,2026-08-27,22:00 - Thu 27 Aug,Barcelona,Athletic Club,over_under,Over,,,,Barcelona Asian Hcp -1.75 @ 1.97,2026-08-27T18:54:47Z
sportsgambler,racing-club-santander-vs-elche,LaLiga,2026-08-28,20:00 - Fri 28 Aug,Racing Club,Elche,correct_score,1 - 0,,,,Racing To Win @ 2.14,2026-08-27T18:54:47Z
sportsgambler,racing-club-santander-vs-elche,LaLiga,2026-08-28,20:00 - Fri 28 Aug,Racing Club,Elche,1x2,1,,,,Racing To Win @ 2.14,2026-08-27T18:54:47Z
sportsgambler,racing-club-santander-vs-elche,LaLiga,2026-08-28,20:00 - Fri 28 Aug,Racing Club,Elche,btts,No,,,,Racing To Win @ 2.14,2026-08-27T18:54:47Z
sportsgambler,racing-club-santander-vs-elche,LaLiga,2026-08-28,20:00 - Fri 28 Aug,Racing Club,Elche,over_under,Under,,,,Racing To Win @ 2.14,2026-08-27T18:54:47Z
sportsgambler,alaves-vs-villarreal,LaLiga,2026-08-28,22:30 - Fri 28 Aug,Alavés,Villarreal,correct_score,1 - 0,,,,Alavés Asian Hcp +0.25 @ 1.90,2026-08-27T18:54:47Z
sportsgambler,alaves-vs-villarreal,LaLiga,2026-08-28,22:30 - Fri 28 Aug,Alavés,Villarreal,1x2,1,,,,Alavés Asian Hcp +0.25 @ 1.90,2026-08-27T18:54:47Z
sportsgambler,alaves-vs-villarreal,LaLiga,2026-08-28,22:30 - Fri 28 Aug,Alavés,Villarreal,btts,No,,,,Alavés Asian Hcp +0.25 @ 1.90,2026-08-27T18:54:47Z
sportsgambler,alaves-vs-villarreal,LaLiga,2026-08-28,22:30 - Fri 28 Aug,Alavés,Villarreal,over_under,Under,,,,Alavés Asian Hcp +0.25 @ 1.90,2026-08-27T18:54:47Z
sportsgambler,bayern-munich-vs-stuttgart,Bundesliga,2026-08-28,21:30 - Fri 28 Aug,Bayern Munich,Stuttgart,correct_score,2 - 1,,,,Stuttgart Asian Hcp +1.75 @ 1.97,2026-08-27T18:54:47Z
sportsgambler,bayern-munich-vs-stuttgart,Bundesliga,2026-08-28,21:30 - Fri 28 Aug,Bayern Munich,Stuttgart,1x2,1,,,,Stuttgart Asian Hcp +1.75 @ 1.97,2026-08-27T18:54:47Z
sportsgambler,bayern-munich-vs-stuttgart,Bundesliga,2026-08-28,21:30 - Fri 28 Aug,Bayern Munich,Stuttgart,btts,Yes,,,,Stuttgart Asian Hcp +1.75 @ 1.97,2026-08-27T18:54:47Z
sportsgambler,bayern-munich-vs-stuttgart,Bundesliga,2026-08-28,21:30 - Fri 28 Aug,Bayern Munich,Stuttgart,over_under,Over,,,,Stuttgart Asian Hcp +1.75 @ 1.97,2026-08-27T18:54:47Z
sportsgambler,ac-milan-vs-venezia,Serie A,2026-08-28,21:45 - Fri 28 Aug,AC Milan,Venezia,correct_score,1 - 1,,,,Venezia Asian Hcp +1.25 @ 2.00,2026-08-27T18:54:47Z
sportsgambler,ac-milan-vs-venezia,Serie A,2026-08-28,21:45 - Fri 28 Aug,AC Milan,Venezia,1x2,X,,,,Venezia Asian Hcp +1.25 @ 2.00,2026-08-27T18:54:47Z
sportsgambler,ac-milan-vs-venezia,Serie A,2026-08-28,21:45 - Fri 28 Aug,AC Milan,Venezia,btts,Yes,,,,Venezia Asian Hcp +1.25 @ 2.00,2026-08-27T18:54:47Z
sportsgambler,ac-milan-vs-venezia,Serie A,2026-08-28,21:45 - Fri 28 Aug,AC Milan,Venezia,over_under,Under,,,,Venezia Asian Hcp +1.25 @ 2.00,2026-08-27T18:54:47Z
sportsgambler,lille-vs-psg,Ligue 1,2026-08-28,21:45 - Fri 28 Aug,Lille,PSG,correct_score,0 - 2,,,,PSG To Win @ 1.72,2026-08-27T18:54:47Z
sportsgambler,lille-vs-psg,Ligue 1,2026-08-28,21:45 - Fri 28 Aug,Lille,PSG,1x2,2,,,,PSG To Win @ 1.72,2026-08-27T18:54:47Z
sportsgambler,lille-vs-psg,Ligue 1,2026-08-28,21:45 - Fri 28 Aug,Lille,PSG,btts,No,,,,PSG To Win @ 1.72,2026-08-27T18:54:47Z
sportsgambler,lille-vs-psg,Ligue 1,2026-08-28,21:45 - Fri 28 Aug,Lille,PSG,over_under,Under,,,,PSG To Win @ 1.72,2026-08-27T18:54:47Z
sportsgambler,groningen-vs-fortuna-sittard,Eredivisie,2026-08-28,21:00 - Fri 28 Aug,FC Groningen,Fortuna Sittard,correct_score,1 - 1,,,,Fortuna Asian Hcp +1.25 @ 1.78,2026-08-27T18:54:47Z
sportsgambler,groningen-vs-fortuna-sittard,Eredivisie,2026-08-28,21:00 - Fri 28 Aug,FC Groningen,Fortuna Sittard,1x2,X,,,,Fortuna Asian Hcp +1.25 @ 1.78,2026-08-27T18:54:47Z
sportsgambler,groningen-vs-fortuna-sittard,Eredivisie,2026-08-28,21:00 - Fri 28 Aug,FC Groningen,Fortuna Sittard,btts,Yes,,,,Fortuna Asian Hcp +1.25 @ 1.78,2026-08-27T18:54:47Z
sportsgambler,groningen-vs-fortuna-sittard,Eredivisie,2026-08-28,21:00 - Fri 28 Aug,FC Groningen,Fortuna Sittard,over_under,Under,,,,Fortuna Asian Hcp +1.25 @ 1.78,2026-08-27T18:54:47Z
sportsgambler,rio-ave-vs-sporting,Liga Portugal,2026-08-28,22:15 - Fri 28 Aug,Rio Ave,Sporting,correct_score,0 - 3,,,,Sporting Asian Hcp -1.5 @ 1.78,2026-08-27T18:54:47Z
sportsgambler,rio-ave-vs-sporting,Liga Portugal,2026-08-28,22:15 - Fri 28 Aug,Rio Ave,Sporting,1x2,2,,,,Sporting Asian Hcp -1.5 @ 1.78,2026-08-27T18:54:47Z
sportsgambler,rio-ave-vs-sporting,Liga Portugal,2026-08-28,22:15 - Fri 28 Aug,Rio Ave,Sporting,btts,No,,,,Sporting Asian Hcp -1.5 @ 1.78,2026-08-27T18:54:47Z
sportsgambler,rio-ave-vs-sporting,Liga Portugal,2026-08-28,22:15 - Fri 28 Aug,Rio Ave,Sporting,over_under,Over,,,,Sporting Asian Hcp -1.5 @ 1.78,2026-08-27T18:54:47Z
