site,source_id,league,date,kickoff,home_team,away_team,market,pick,p1,p2,p3,note,scraped_at
sportsgambler,brighton-vs-aston-villa,Premier League,2026-08-23,16:00 - Sun 23 Aug,Brighton,Aston Villa,correct_score,2 - 1,,,,Brighton To Win @ 2.23,2026-08-23T05:26:27Z
sportsgambler,brighton-vs-aston-villa,Premier League,2026-08-23,16:00 - Sun 23 Aug,Brighton,Aston Villa,1x2,1,,,,Brighton To Win @ 2.23,2026-08-23T05:26:27Z
sportsgambler,brighton-vs-aston-villa,Premier League,2026-08-23,16:00 - Sun 23 Aug,Brighton,Aston Villa,btts,Yes,,,,Brighton To Win @ 2.23,2026-08-23T05:26:27Z
sportsgambler,brighton-vs-aston-villa,Premier League,2026-08-23,16:00 - Sun 23 Aug,Brighton,Aston Villa,over_under,Over,,,,Brighton To Win @ 2.23,2026-08-23T05:26:27Z
sportsgambler,manchester-city-vs-bournemouth,Premier League,2026-08-23,16:00 - Sun 23 Aug,Manchester City,Bournemouth,correct_score,1 - 1,,,,Bournemouth Asian Hcp +1.25 @ 1.91,2026-08-23T05:26:27Z
sportsgambler,manchester-city-vs-bournemouth,Premier League,2026-08-23,16:00 - Sun 23 Aug,Manchester City,Bournemouth,1x2,X,,,,Bournemouth Asian Hcp +1.25 @ 1.91,2026-08-23T05:26:27Z
sportsgambler,manchester-city-vs-bournemouth,Premier League,2026-08-23,16:00 - Sun 23 Aug,Manchester City,Bournemouth,btts,Yes,,,,Bournemouth Asian Hcp +1.25 @ 1.91,2026-08-23T05:26:27Z
sportsgambler,manchester-city-vs-bournemouth,Premier League,2026-08-23,16:00 - Sun 23 Aug,Manchester City,Bournemouth,over_under,Under,,,,Bournemouth Asian Hcp +1.25 @ 1.91,2026-08-23T05:26:27Z
sportsgambler,newcastle-vs-liverpool,Premier League,2026-08-23,18:30 - Sun 23 Aug,Newcastle,Liverpool,correct_score,1 - 1,,,,Newcastle Asian Hcp +0.5 @ 1.96,2026-08-23T05:26:27Z
sportsgambler,newcastle-vs-liverpool,Premier League,2026-08-23,18:30 - Sun 23 Aug,Newcastle,Liverpool,1x2,X,,,,Newcastle Asian Hcp +0.5 @ 1.96,2026-08-23T05:26:27Z
sportsgambler,newcastle-vs-liverpool,Premier League,2026-08-23,18:30 - Sun 23 Aug,Newcastle,Liverpool,btts,Yes,,,,Newcastle Asian Hcp +0.5 @ 1.96,2026-08-23T05:26:27Z
sportsgambler,newcastle-vs-liverpool,Premier League,2026-08-23,18:30 - Sun 23 Aug,Newcastle,Liverpool,over_under,Under,,,,Newcastle Asian Hcp +0.5 @ 1.96,2026-08-23T05:26:27Z
sportsgambler,fulham-vs-chelsea,Premier League,2026-08-24,22:00 - Mon 24 Aug,Fulham,Chelsea,correct_score,2 - 2,,,,Fulham Asian Hcp +0.5 @ 1.98,2026-08-23T05:26:27Z
sportsgambler,fulham-vs-chelsea,Premier League,2026-08-24,22:00 - Mon 24 Aug,Fulham,Chelsea,1x2,X,,,,Fulham Asian Hcp +0.5 @ 1.98,2026-08-23T05:26:27Z
sportsgambler,fulham-vs-chelsea,Premier League,2026-08-24,22:00 - Mon 24 Aug,Fulham,Chelsea,btts,Yes,,,,Fulham Asian Hcp +0.5 @ 1.98,2026-08-23T05:26:27Z
sportsgambler,fulham-vs-chelsea,Premier League,2026-08-24,22:00 - Mon 24 Aug,Fulham,Chelsea,over_under,Over,,,,Fulham Asian Hcp +0.5 @ 1.98,2026-08-23T05:26:27Z
sportsgambler,atletico-madrid-vs-villarreal,LaLiga,2026-08-23,18:00 - Sun 23 Aug,Atlético Madrid,Villarreal,correct_score,1 - 0,,,,Atléti To Win @ 1.86,2026-08-23T05:26:27Z
sportsgambler,atletico-madrid-vs-villarreal,LaLiga,2026-08-23,18:00 - Sun 23 Aug,Atlético Madrid,Villarreal,1x2,1,,,,Atléti To Win @ 1.86,2026-08-23T05:26:27Z
sportsgambler,atletico-madrid-vs-villarreal,LaLiga,2026-08-23,18:00 - Sun 23 Aug,Atlético Madrid,Villarreal,btts,No,,,,Atléti To Win @ 1.86,2026-08-23T05:26:27Z
sportsgambler,atletico-madrid-vs-villarreal,LaLiga,2026-08-23,18:00 - Sun 23 Aug,Atlético Madrid,Villarreal,over_under,Under,,,,Atléti To Win @ 1.86,2026-08-23T05:26:27Z
sportsgambler,getafe-vs-racing-club-santander,LaLiga,2026-08-23,20:30 - Sun 23 Aug,Getafe,Racing Club,correct_score,0 - 1,,,,Racing Asian Hcp +0.25 @ 1.95,2026-08-23T05:26:27Z
sportsgambler,getafe-vs-racing-club-santander,LaLiga,2026-08-23,20:30 - Sun 23 Aug,Getafe,Racing Club,1x2,2,,,,Racing Asian Hcp +0.25 @ 1.95,2026-08-23T05:26:27Z
