site,source_id,league,date,kickoff,home_team,away_team,market,pick,p1,p2,p3,note,scraped_at
whoscored,1983559,Premier League,2026-08-30,14:00,Leeds,Brentford,1x2,X,,,,3.26,2026-08-30T04:22:03Z
whoscored,1983559,Premier League,2026-08-30,14:00,Leeds,Brentford,over_under,Over,,,,1.8,2026-08-30T04:22:03Z
whoscored,1983559,Premier League,2026-08-30,14:00,Leeds,Brentford,btts,Yes,,,,,2026-08-30T04:22:03Z
whoscored,1983559,Premier League,2026-08-30,14:00,Leeds,Brentford,correct_score,2 - 2,,,,9.4,2026-08-30T04:22:03Z
whoscored,1983561,Premier League,2026-08-30,14:00,Chelsea,Brighton,1x2,1,,,,1.81,2026-08-30T04:22:03Z
whoscored,1983561,Premier League,2026-08-30,14:00,Chelsea,Brighton,over_under,Over,,,,1.61,2026-08-30T04:22:03Z
whoscored,1983561,Premier League,2026-08-30,14:00,Chelsea,Brighton,btts,Yes,,,,,2026-08-30T04:22:03Z
whoscored,1983561,Premier League,2026-08-30,14:00,Chelsea,Brighton,correct_score,2 - 1,,,,6.5,2026-08-30T04:22:03Z
whoscored,1983564,Premier League,2026-08-30,14:00,Sunderland,Fulham,1x2,1,,,,2.36,2026-08-30T04:22:03Z
whoscored,1983564,Premier League,2026-08-30,14:00,Sunderland,Fulham,over_under,Over,,,,1.94,2026-08-30T04:22:03Z
whoscored,1983564,Premier League,2026-08-30,14:00,Sunderland,Fulham,btts,Yes,,,,,2026-08-30T04:22:03Z
whoscored,1983564,Premier League,2026-08-30,14:00,Sunderland,Fulham,correct_score,2 - 1,,,,7.2,2026-08-30T04:22:03Z
whoscored,1983562,Premier League,2026-08-30,16:30,Manchester United,Ipswich,1x2,1,,,,1.35,2026-08-30T04:22:03Z
whoscored,1983562,Premier League,2026-08-30,16:30,Manchester United,Ipswich,over_under,Under,,,,2.32,2026-08-30T04:22:03Z
whoscored,1983562,Premier League,2026-08-30,16:30,Manchester United,Ipswich,btts,No,,,,,2026-08-30T04:22:03Z
whoscored,1983562,Premier League,2026-08-30,16:30,Manchester United,Ipswich,correct_score,2 - 0,,,,5.9,2026-08-30T04:22:03Z
whoscored,1983558,Premier League,2026-08-31,20:00,Aston Villa,Arsenal,1x2,2,,,,1.47,2026-08-30T04:22:03Z
whoscored,1983558,Premier League,2026-08-31,20:00,Aston Villa,Arsenal,over_under,Over,,,,1.75,2026-08-30T04:22:03Z
whoscored,1983558,Premier League,2026-08-31,20:00,Aston Villa,Arsenal,btts,Yes,,,,,2026-08-30T04:22:03Z
whoscored,1983558,Premier League,2026-08-31,20:00,Aston Villa,Arsenal,correct_score,1 - 3,,,,9.4,2026-08-30T04:22:03Z
whoscored,1993924,LaLiga,2026-08-30,16:00,Real Madrid,Malaga,1x2,1,,,,1.08,2026-08-30T04:22:03Z
