site,source_id,league,date,kickoff,home_team,away_team,market,pick,p1,p2,p3,note,scraped_at
sportsgambler,brentford-vs-chelsea,Premier League,2026-09-18,22:00 - Fri 18 Sep,Brentford,Chelsea,correct_score,2 - 1,,,,Brentford Asian Hcp +0.25 @ 1.77,2026-09-18T14:26:06Z
sportsgambler,brentford-vs-chelsea,Premier League,2026-09-18,22:00 - Fri 18 Sep,Brentford,Chelsea,1x2,1,,,,Brentford Asian Hcp +0.25 @ 1.77,2026-09-18T14:26:06Z
sportsgambler,brentford-vs-chelsea,Premier League,2026-09-18,22:00 - Fri 18 Sep,Brentford,Chelsea,btts,Yes,,,,Brentford Asian Hcp +0.25 @ 1.77,2026-09-18T14:26:06Z
sportsgambler,brentford-vs-chelsea,Premier League,2026-09-18,22:00 - Fri 18 Sep,Brentford,Chelsea,over_under,Over,,,,Brentford Asian Hcp +0.25 @ 1.77,2026-09-18T14:26:06Z
sportsgambler,tottenham-vs-aston-villa,Premier League,2026-09-19,14:30 - Sat 19 Sep,Tottenham,Aston Villa,correct_score,1 - 0,,,,Tottenham To Win @ 2.02,2026-09-18T14:26:06Z
sportsgambler,tottenham-vs-aston-villa,Premier League,2026-09-19,14:30 - Sat 19 Sep,Tottenham,Aston Villa,1x2,1,,,,Tottenham To Win @ 2.02,2026-09-18T14:26:06Z
sportsgambler,tottenham-vs-aston-villa,Premier League,2026-09-19,14:30 - Sat 19 Sep,Tottenham,Aston Villa,btts,No,,,,Tottenham To Win @ 2.02,2026-09-18T14:26:06Z
sportsgambler,tottenham-vs-aston-villa,Premier League,2026-09-19,14:30 - Sat 19 Sep,Tottenham,Aston Villa,over_under,Under,,,,Tottenham To Win @ 2.02,2026-09-18T14:26:06Z
sportsgambler,brighton-vs-arsenal,Premier League,2026-09-19,17:00 - Sat 19 Sep,Brighton,Arsenal,correct_score,1 - 1,,,,Brighton Asian Hcp +0.75 @ 1.94,2026-09-18T14:26:06Z
sportsgambler,brighton-vs-arsenal,Premier League,2026-09-19,17:00 - Sat 19 Sep,Brighton,Arsenal,1x2,X,,,,Brighton Asian Hcp +0.75 @ 1.94,2026-09-18T14:26:06Z
sportsgambler,brighton-vs-arsenal,Premier League,2026-09-19,17:00 - Sat 19 Sep,Brighton,Arsenal,btts,Yes,,,,Brighton Asian Hcp +0.75 @ 1.94,2026-09-18T14:26:06Z
sportsgambler,brighton-vs-arsenal,Premier League,2026-09-19,17:00 - Sat 19 Sep,Brighton,Arsenal,over_under,Under,,,,Brighton Asian Hcp +0.75 @ 1.94,2026-09-18T14:26:06Z
sportsgambler,everton-vs-ipswich,Premier League,2026-09-19,17:00 - Sat 19 Sep,Everton,Ipswich,correct_score,2 - 1,,,,Over 2.5 Goals @ 1.65,2026-09-18T14:26:06Z
sportsgambler,everton-vs-ipswich,Premier League,2026-09-19,17:00 - Sat 19 Sep,Everton,Ipswich,1x2,1,,,,Over 2.5 Goals @ 1.65,2026-09-18T14:26:06Z
sportsgambler,everton-vs-ipswich,Premier League,2026-09-19,17:00 - Sat 19 Sep,Everton,Ipswich,btts,Yes,,,,Over 2.5 Goals @ 1.65,2026-09-18T14:26:06Z
sportsgambler,everton-vs-ipswich,Premier League,2026-09-19,17:00 - Sat 19 Sep,Everton,Ipswich,over_under,Over,,,,Over 2.5 Goals @ 1.65,2026-09-18T14:26:06Z
sportsgambler,newcastle-vs-hull,Premier League,2026-09-19,17:00 - Sat 19 Sep,Newcastle,Hull,correct_score,1 - 1,,,,Both Teams To Score - Yes @ 1.66,2026-09-18T14:26:06Z
sportsgambler,newcastle-vs-hull,Premier League,2026-09-19,17:00 - Sat 19 Sep,Newcastle,Hull,1x2,X,,,,Both Teams To Score - Yes @ 1.66,2026-09-18T14:26:06Z
sportsgambler,newcastle-vs-hull,Premier League,2026-09-19,17:00 - Sat 19 Sep,Newcastle,Hull,btts,Yes,,,,Both Teams To Score - Yes @ 1.66,2026-09-18T14:26:06Z
sportsgambler,newcastle-vs-hull,Premier League,2026-09-19,17:00 - Sat 19 Sep,Newcastle,Hull,over_under,Under,,,,Both Teams To Score - Yes @ 1.66,2026-09-18T14:26:06Z
sportsgambler,nottingham-forest-vs-coventry,Premier League,2026-09-19,19:30 - Sat 19 Sep,Nottingham Forest,Coventry,correct_score,2 - 0,,,,Both Teams To Score - No @ 1.98,2026-09-18T14:26:06Z
sportsgambler,nottingham-forest-vs-coventry,Premier League,2026-09-19,19:30 - Sat 19 Sep,Nottingham Forest,Coventry,1x2,1,,,,Both Teams To Score - No @ 1.98,2026-09-18T14:26:06Z
sportsgambler,nottingham-forest-vs-coventry,Premier League,2026-09-19,19:30 - Sat 19 Sep,Nottingham Forest,Coventry,btts,No,,,,Both Teams To Score - No @ 1.98,2026-09-18T14:26:06Z
sportsgambler,nottingham-forest-vs-coventry,Premier League,2026-09-19,19:30 - Sat 19 Sep,Nottingham Forest,Coventry,over_under,Under,,,,Both Teams To Score - No @ 1.98,2026-09-18T14:26:06Z
sportsgambler,espanyol-vs-elche,LaLiga,2026-09-18,22:00 - Fri 18 Sep,Espanyol,Elche,correct_score,2 - 1,,,,Espanyol To Win @ 1.88,2026-09-18T14:26:06Z
sportsgambler,espanyol-vs-elche,LaLiga,2026-09-18,22:00 - Fri 18 Sep,Espanyol,Elche,1x2,1,,,,Espanyol To Win @ 1.88,2026-09-18T14:26:06Z
