site,source_id,league,date,kickoff,home_team,away_team,market,pick,p1,p2,p3,note,scraped_at
sportytrader,aston-villa-nottingham-forest-371722,Premier League,2026-09-12,17:00,Aston Villa,Nottingham Forest,over_under,Under,,,,Under 2.5 goals @ 1.91,2026-09-12T13:14:27Z
sportytrader,chelsea-hull-371911,Premier League,2026-09-12,17:00,Chelsea,Hull,btts,Yes,,,,BTTS @ 1.91,2026-09-12T13:14:27Z
sportytrader,liverpool-fulham-371914,Premier League,2026-09-12,17:00,Liverpool,Fulham,1x2,X,,,,Draw @ 4.5,2026-09-12T13:14:27Z
sportytrader,crystal-palace-ipswich-town-371931,Premier League,2026-09-12,17:00,Crystal Palace,Ipswich Town,1x2,1,,,,Crystal Palace wins @ 1.95,2026-09-12T13:14:27Z
sportytrader,tottenham-everton-372044,Premier League,2026-09-12,19:30,Tottenham,Everton,over_under,Under,,,,Under 2.5 goals @ 1.93,2026-09-12T13:14:27Z
sportytrader,hoffenheim-stuttgart-371949,Bundesliga,2026-09-12,16:30,Hoffenheim,Stuttgart,1x2,X,,,,Draw @ 3.8,2026-09-12T13:14:27Z
sportytrader,freiburg-monchengladbach-371963,Bundesliga,2026-09-12,16:30,Freiburg,Mönchengladbach,1x2,1,,,,Freiburg wins @ 1.67,2026-09-12T13:14:27Z
sportytrader,borussia-dortmund-paderborn-371989,Bundesliga,2026-09-12,16:30,Borussia Dortmund,Paderborn,btts,No,,,,BTTS: No @ 2.1,2026-09-12T13:14:27Z
sportytrader,osasuna-espanyol-372053,LaLiga,2026-09-12,17:15,Osasuna,Espanyol,over_under,Under,,,,Under 2.5 goals @ 1.67,2026-09-12T13:14:27Z
sportytrader,racing-strasbourg-monaco-372126,Ligue 1,2026-09-12,18:15,Strasbourg,Monaco,over_under,Over,,,,BTTS & over 2.5 goals @ 1.8,2026-09-12T13:14:27Z
sportytrader,lazio-ac-milan-372136,Serie A,2026-09-12,19:00,Lazio,AC Milan,over_under,Under,,,,Under 2.5 goals @ 1.88,2026-09-12T13:14:27Z
sportytrader,koln-werder-bremen-371980,Bundesliga,2026-09-12,19:30,Köln,Werder Bremen,over_under,Over,,,,Over 3.5 goals @ 1.85,2026-09-12T13:14:27Z
sportytrader,casa-pia-atletico-porto-372041,Liga Portugal,2026-09-12,20:00,Casa Pia Lisbon,Porto,over_under,Over,,,,Over 2.5 goals @ 1.55,2026-09-12T13:14:27Z
sportytrader,fortuna-sittard-ajax-372029,Eredivisie,2026-09-12,21:00,Fortuna Sittard,Ajax,over_under,Over,,,,Over 3.5 goals @ 1.83,2026-09-12T13:14:27Z
sportytrader,le-havre-angers-372161,Ligue 1,2026-09-12,21:45,Le Havre,Angers,btts,Yes,,,,BTTS @ 1.7,2026-09-12T13:14:27Z
sportytrader,auxerre-nice-372168,Ligue 1,2026-09-12,21:45,Auxerre,Nice,btts,Yes,,,,Over 2.5 goals & BTTS @ 2.2,2026-09-12T13:14:27Z
sportytrader,lorient-toulouse-372175,Ligue 1,2026-09-12,21:45,Lorient,Toulouse,over_under,Under,,,,Under 2.5 goals @ 1.95,2026-09-12T13:14:27Z
sportytrader,real-madrid-rayo-vallecano-372156,LaLiga,2026-09-12,22:00,Real Madrid,Rayo Vallecano,1x2,1,,,,Real Madrid to win & BTTS @ 2.37,2026-09-12T13:14:27Z
sportytrader,real-madrid-rayo-vallecano-372156,LaLiga,2026-09-12,22:00,Real Madrid,Rayo Vallecano,btts,Yes,,,,Real Madrid to win & BTTS @ 2.37,2026-09-12T13:14:27Z
