site,source_id,league,date,kickoff,home_team,away_team,market,pick,p1,p2,p3,note,scraped_at
forebet,2496488,Serie A,2026-08-22,22/08/2026 18:30,Udinese,Calcio Como,btts,No,50,50,,,2026-08-19T17:42:27Z
forebet,2496489,Serie A,2026-08-22,22/08/2026 18:30,Inter,Monza,1x2,1,64,21,15,avg=3.40,2026-08-19T17:42:27Z
forebet,2496489,Serie A,2026-08-22,22/08/2026 18:30,Inter,Monza,correct_score,4 - 0,,,,avg=3.40,2026-08-19T17:42:27Z
forebet,2496489,Serie A,2026-08-22,22/08/2026 18:30,Inter,Monza,over_under,Over,32,68,,,2026-08-19T17:42:27Z
forebet,2496489,Serie A,2026-08-22,22/08/2026 18:30,Inter,Monza,btts,No,51,49,,,2026-08-19T17:42:27Z
forebet,2496490,Serie A,2026-08-22,22/08/2026 20:45,Parma,Cagliari,1x2,2,34,31,36,avg=2.43,2026-08-19T17:42:27Z
forebet,2496490,Serie A,2026-08-22,22/08/2026 20:45,Parma,Cagliari,correct_score,0 - 2,,,,avg=2.43,2026-08-19T17:42:27Z
forebet,2496490,Serie A,2026-08-22,22/08/2026 20:45,Parma,Cagliari,over_under,Under,51,49,,,2026-08-19T17:42:27Z
forebet,2496490,Serie A,2026-08-22,22/08/2026 20:45,Parma,Cagliari,btts,No,61,39,,,2026-08-19T17:42:27Z
forebet,2496491,Serie A,2026-08-22,22/08/2026 20:45,Genoa,Napoli,1x2,2,27,25,48,avg=2.56,2026-08-19T17:42:27Z
forebet,2496491,Serie A,2026-08-22,22/08/2026 20:45,Genoa,Napoli,correct_score,1 - 2,,,,avg=2.56,2026-08-19T17:42:27Z
forebet,2496491,Serie A,2026-08-22,22/08/2026 20:45,Genoa,Napoli,over_under,Over,49,51,,,2026-08-19T17:42:27Z
forebet,2496491,Serie A,2026-08-22,22/08/2026 20:45,Genoa,Napoli,btts,Yes,43,57,,,2026-08-19T17:42:27Z
forebet,2496492,Serie A,2026-08-23,23/08/2026 18:30,Venezia,Lecce,1x2,2,34,31,35,avg=2.45,2026-08-19T17:42:27Z
forebet,2496492,Serie A,2026-08-23,23/08/2026 18:30,Venezia,Lecce,correct_score,0 - 2,,,,avg=2.45,2026-08-19T17:42:27Z
forebet,2496492,Serie A,2026-08-23,23/08/2026 18:30,Venezia,Lecce,over_under,Under,51,49,,,2026-08-19T17:42:27Z
forebet,2496492,Serie A,2026-08-23,23/08/2026 18:30,Venezia,Lecce,btts,No,50,50,,,2026-08-19T17:42:27Z
forebet,2496493,Serie A,2026-08-23,23/08/2026 18:30,Frosinone,Juventus,1x2,2,19,20,61,avg=2.49,2026-08-19T17:42:27Z
forebet,2496493,Serie A,2026-08-23,23/08/2026 18:30,Frosinone,Juventus,correct_score,0 - 2,,,,avg=2.49,2026-08-19T17:42:27Z
forebet,2496493,Serie A,2026-08-23,23/08/2026 18:30,Frosinone,Juventus,over_under,Under,50,50,,,2026-08-19T17:42:27Z
forebet,2496493,Serie A,2026-08-23,23/08/2026 18:30,Frosinone,Juventus,btts,No,51,49,,,2026-08-19T17:42:27Z
forebet,2496494,Serie A,2026-08-23,23/08/2026 20:45,Torino,Milan,1x2,2,24,28,48,avg=2.57,2026-08-19T17:42:27Z
forebet,2496494,Serie A,2026-08-23,23/08/2026 20:45,Torino,Milan,correct_score,1 - 2,,,,avg=2.57,2026-08-19T17:42:27Z
forebet,2496494,Serie A,2026-08-23,23/08/2026 20:45,Torino,Milan,over_under,Over,49,51,,,2026-08-19T17:42:27Z
forebet,2496494,Serie A,2026-08-23,23/08/2026 20:45,Torino,Milan,btts,Yes,43,57,,,2026-08-19T17:42:27Z
forebet,2496495,Serie A,2026-08-23,23/08/2026 20:45,Atalanta,Sassuolo,1x2,1,52,25,23,avg=2.61,2026-08-19T17:42:27Z
forebet,2496495,Serie A,2026-08-23,23/08/2026 20:45,Atalanta,Sassuolo,correct_score,2 - 1,,,,avg=2.61,2026-08-19T17:42:27Z
forebet,2496495,Serie A,2026-08-23,23/08/2026 20:45,Atalanta,Sassuolo,over_under,Over,48,52,,,2026-08-19T17:42:27Z
forebet,2496495,Serie A,2026-08-23,23/08/2026 20:45,Atalanta,Sassuolo,btts,Yes,43,57,,,2026-08-19T17:42:27Z
forebet,2496496,Serie A,2026-08-24,24/08/2026 18:30,Bologna,Lazio,1x2,2,31,28,41,avg=2.25,2026-08-19T17:42:27Z
forebet,2496496,Serie A,2026-08-24,24/08/2026 18:30,Bologna,Lazio,correct_score,0 - 2,,,,avg=2.25,2026-08-19T17:42:27Z
forebet,2496496,Serie A,2026-08-24,24/08/2026 18:30,Bologna,Lazio,over_under,Under,55,45,,,2026-08-19T17:42:27Z
